student_id,application_id,app_term_id,app_complete_dt,decision,decision_dt,deposit_flag
10011775,APP10011775,2024FA,2024-07-04,Admit,2024-07-26,0
10011776,APP10011776,2025SP,2024-01-31,Admit,2024-02-15,1
10011777,APP10011777,2024FA,2024-03-14,Admit,2024-04-09,0
10011778,APP10011778,2025SP,2024-06-05,Admit,2024-07-04,1
10011779,APP10011779,2025SP,2024-02-05,Admit,2024-02-14,1
10011780,APP10011780,2025SP,2024-03-29,Admit,2024-04-05,1
10011781,APP10011781,2025SP,2024-04-12,Admit,2024-04-20,0
10011782,APP10011782,2024FA,2024-01-30,Admit,2024-02-07,1
10011783,APP10011783,2025SP,2024-06-30,Admit,2024-07-05,0
10011784,APP10011784,2024FA,2024-04-09,Admit,2024-04-30,0
10011785,APP10011785,2025SP,2024-04-08,Admit,2024-04-29,1
10011786,APP10011786,2025SP,2024-01-23,Admit,2024-02-06,1
10011787,APP10011787,2025SP,2024-04-05,Admit,2024-04-23,0
10011788,APP10011788,2024FA,2024-02-10,Admit,2024-02-16,1
10011789,APP10011789,2025SP,2024-06-19,Admit,2024-07-08,1
10011790,APP10011790,2025SP,2024-01-15,Admit,2024-02-10,1
10011791,APP10011791,2025SP,2024-06-10,Admit,2024-06-27,0
10011792,APP10011792,2024FA,2024-07-11,Admit,2024-08-07,1
10011793,APP10011793,2024FA,2024-05-05,Admit,2024-05-11,0
10011794,APP10011794,2024FA,2024-06-13,Admit,2024-07-03,1
10011795,APP10011795,2024FA,2024-07-09,Admit,2024-07-15,1
10011796,APP10011796,2024FA,2024-07-10,Admit,2024-07-16,1
10011797,APP10011797,2024FA,2024-05-26,Admit,2024-06-07,1
10011798,APP10011798,2024FA,2024-02-14,Admit,2024-03-03,1
10011799,APP10011799,2025SP,2024-05-13,Admit,2024-05-23,1
10011800,APP10011800,2025SP,2024-04-04,Admit,2024-04-12,1
10011801,APP10011801,2025SP,2024-01-19,Admit,2024-02-15,1
10011802,APP10011802,2024FA,2024-03-18,Admit,2024-03-24,1
10011803,APP10011803,2025SP,2024-07-06,Admit,2024-07-23,1
10011804,APP10011804,2024FA,2024-06-01,Admit,2024-06-20,1
10011805,APP10011805,2024FA,2024-05-21,Admit,2024-06-17,1
10011806,APP10011806,2024FA,2024-03-04,Admit,2024-03-28,1
10011807,APP10011807,2024FA,2024-02-25,Admit,2024-03-17,1
10011808,APP10011808,2024FA,2024-01-05,Admit,2024-01-25,1
10011809,APP10011809,2025SP,2024-07-18,Admit,2024-08-07,1
10011810,APP10011810,2024FA,2024-05-18,Admit,2024-06-12,1
10011811,APP10011811,2024FA,2024-01-31,Admit,2024-02-09,1
10011812,APP10011812,2024FA,2024-06-17,Admit,2024-07-10,1
10011813,APP10011813,2025SP,2024-04-11,Admit,2024-04-20,1
10011814,APP10011814,2025SP,2024-05-30,Admit,2024-06-23,1
10011815,APP10011815,2025SP,2024-06-01,Admit,2024-06-22,1
10011816,APP10011816,2025SP,2024-04-18,Admit,2024-04-29,1
10011817,APP10011817,2025SP,2024-06-22,Admit,2024-06-30,0
10011818,APP10011818,2025SP,2024-06-24,Admit,2024-07-12,1
10011819,APP10011819,2024FA,2024-01-05,Admit,2024-01-27,0
10011820,APP10011820,2025SP,2024-03-22,Admit,2024-03-29,1
10011821,APP10011821,2025SP,2024-02-23,Admit,2024-03-12,1
10011822,APP10011822,2025SP,2024-04-11,Admit,2024-05-02,0
10011823,APP10011823,2025SP,2024-07-12,Admit,2024-07-19,1
10011824,APP10011824,2025SP,2024-04-20,Admit,2024-05-17,1
10011825,APP10011825,2024FA,2024-07-17,Admit,2024-08-11,1
10011826,APP10011826,2024FA,2024-02-15,Admit,2024-03-07,1
10011827,APP10011827,2024FA,2024-01-24,Admit,2024-02-10,0
10011828,APP10011828,2024FA,2024-03-18,Admit,2024-04-05,0
10011829,APP10011829,2024FA,2024-05-28,Admit,2024-06-10,1
10011830,APP10011830,2025SP,2024-06-05,Admit,2024-07-01,1
10011831,APP10011831,2025SP,2024-06-30,Admit,2024-07-30,1
10011832,APP10011832,2025SP,2024-04-17,Admit,2024-04-28,0
10011833,APP10011833,2024FA,2024-03-17,Admit,2024-03-27,0
10011834,APP10011834,2024FA,2024-06-04,Admit,2024-06-29,1
10011835,APP10011835,2024FA,2024-02-08,Admit,2024-03-09,1
10011836,APP10011836,2024FA,2024-05-29,Admit,2024-06-03,0
10011837,APP10011837,2024FA,2024-04-22,Admit,2024-05-22,1
10011838,APP10011838,2025SP,2024-03-14,Admit,2024-03-25,1
10011839,APP10011839,2024FA,2024-04-04,Admit,2024-04-24,1
10011840,APP10011840,2024FA,2024-03-02,Admit,2024-03-12,0
10011841,APP10011841,2024FA,2024-06-18,Admit,2024-07-09,1
10011842,APP10011842,2024FA,2024-05-18,Admit,2024-06-09,1
10011843,APP10011843,2024FA,2024-05-26,Admit,2024-06-01,1
10011844,APP10011844,2024FA,2024-04-18,Admit,2024-05-15,0
10011845,APP10011845,2025SP,2024-04-21,Admit,2024-04-29,1
10011846,APP10011846,2025SP,2024-02-28,Admit,2024-03-20,1
10011847,APP10011847,2024FA,2024-06-27,Admit,2024-07-25,0
10011848,APP10011848,2024FA,2024-02-14,Admit,2024-02-26,0
10011849,APP10011849,2024FA,2024-03-25,Admit,2024-04-17,1
10011850,APP10011850,2024FA,2024-07-10,Admit,2024-07-24,1
10011851,APP10011851,2025SP,2024-01-14,Admit,2024-02-03,0
10011852,APP10011852,2025SP,2024-03-10,Admit,2024-03-24,1
10011853,APP10011853,2024FA,2024-05-17,Admit,2024-05-28,1
10011854,APP10011854,2025SP,2024-01-11,Admit,2024-01-31,1
10011855,APP10011855,2025SP,2024-01-10,Admit,2024-02-04,0
10011856,APP10011856,2025SP,2024-03-21,Admit,2024-04-16,0
10011857,APP10011857,2025SP,2024-04-10,Admit,2024-04-30,1
10011858,APP10011858,2024FA,2024-03-29,Admit,2024-04-22,1
10011859,APP10011859,2025SP,2024-07-10,Admit,2024-07-21,1
10011860,APP10011860,2024FA,2024-02-01,Admit,2024-02-25,1
10011861,APP10011861,2025SP,2024-07-17,Admit,2024-07-26,1
10011862,APP10011862,2025SP,2024-03-31,Admit,2024-04-07,1
10011863,APP10011863,2025SP,2024-04-04,Admit,2024-04-26,1
10011864,APP10011864,2025SP,2024-01-30,Admit,2024-02-20,1
10011865,APP10011865,2025SP,2024-02-06,Admit,2024-02-28,1
10011866,APP10011866,2025SP,2024-01-29,Admit,2024-02-06,0
10011867,APP10011867,2024FA,2024-05-21,Admit,2024-06-01,1
10011868,APP10011868,2025SP,2024-05-15,Admit,2024-05-24,1
10011869,APP10011869,2024FA,2024-04-19,Admit,2024-05-12,1
10011870,APP10011870,2025SP,2024-01-11,Admit,2024-02-05,1
10011871,APP10011871,2025SP,2024-01-28,Admit,2024-02-19,0
10011872,APP10011872,2025SP,2024-06-04,Admit,2024-06-15,1
10011873,APP10011873,2024FA,2024-02-08,Admit,2024-02-20,1
10011874,APP10011874,2024FA,2024-05-11,Admit,2024-05-31,1
10011875,APP10011875,2025SP,2024-06-14,Admit,2024-07-02,1
10011876,APP10011876,2025SP,2024-01-06,Admit,2024-01-30,1
10011877,APP10011877,2024FA,2024-05-02,Admit,2024-05-25,0
10011878,APP10011878,2024FA,2024-06-26,Admit,2024-07-07,1
10011879,APP10011879,2025SP,2024-04-27,Admit,2024-05-12,1
10011880,APP10011880,2024FA,2024-02-21,Admit,2024-03-14,1
10011881,APP10011881,2025SP,2024-04-16,Admit,2024-05-02,1
10011882,APP10011882,2025SP,2024-06-12,Admit,2024-07-08,1
10011883,APP10011883,2025SP,2024-02-24,Admit,2024-03-17,1
10011884,APP10011884,2025SP,2024-05-16,Admit,2024-06-07,1
10011885,APP10011885,2024FA,2024-04-12,Admit,2024-04-28,1
10011886,APP10011886,2025SP,2024-02-06,Admit,2024-02-17,0
10011887,APP10011887,2025SP,2024-05-01,Admit,2024-05-28,1
10011888,APP10011888,2024FA,2024-02-20,Admit,2024-03-10,1
10011889,APP10011889,2025SP,2024-05-22,Admit,2024-05-30,1
10011890,APP10011890,2025SP,2024-01-24,Admit,2024-02-17,1
10011891,APP10011891,2024FA,2024-04-01,Admit,2024-04-11,1
10011892,APP10011892,2025SP,2024-03-25,Admit,2024-04-18,0
10011893,APP10011893,2025SP,2024-04-14,Admit,2024-04-26,1
10011894,APP10011894,2024FA,2024-05-22,Admit,2024-06-13,1
10011895,APP10011895,2024FA,2024-07-11,Admit,2024-08-04,1
10011896,APP10011896,2025SP,2024-02-26,Admit,2024-03-18,1
10011897,APP10011897,2024FA,2024-03-30,Admit,2024-04-11,1
10011898,APP10011898,2024FA,2024-07-11,Admit,2024-07-17,0
10011899,APP10011899,2024FA,2024-01-31,Admit,2024-02-19,0
10011900,APP10011900,2024FA,2024-06-13,Admit,2024-07-01,0
10011901,APP10011901,2025SP,2024-01-13,Admit,2024-02-04,0
10011902,APP10011902,2025SP,2024-04-26,Admit,2024-05-07,1
10011903,APP10011903,2024FA,2024-06-18,Admit,2024-07-06,1
10011904,APP10011904,2024FA,2024-07-15,Admit,2024-08-10,1
10011905,APP10011905,2025SP,2024-03-28,Admit,2024-04-04,1
10011906,APP10011906,2025SP,2024-04-04,Admit,2024-05-01,1
10011907,APP10011907,2024FA,2024-01-14,Admit,2024-01-31,1
10011908,APP10011908,2024FA,2024-04-18,Admit,2024-05-08,1
10011909,APP10011909,2024FA,2024-06-10,Admit,2024-06-30,1
10011910,APP10011910,2025SP,2024-07-01,Admit,2024-07-30,1
10011911,APP10011911,2025SP,2024-05-07,Admit,2024-05-24,1
10011912,APP10011912,2025SP,2024-06-11,Admit,2024-07-02,1
10011913,APP10011913,2024FA,2024-02-12,Admit,2024-02-17,1
10011914,APP10011914,2024FA,2024-04-06,Admit,2024-04-26,1
10011915,APP10011915,2024FA,2024-07-12,Admit,2024-08-10,1
10011916,APP10011916,2024FA,2024-03-12,Admit,2024-04-02,1
10011917,APP10011917,2024FA,2024-02-29,Admit,2024-03-27,1
10011918,APP10011918,2025SP,2024-02-17,Admit,2024-03-17,0
10011919,APP10011919,2025SP,2024-01-25,Admit,2024-02-10,1
10011920,APP10011920,2024FA,2024-05-08,Admit,2024-05-16,1
10011921,APP10011921,2025SP,2024-04-24,Admit,2024-04-30,0
10011922,APP10011922,2024FA,2024-04-21,Admit,2024-04-29,1
10011923,APP10011923,2025SP,2024-01-25,Admit,2024-02-22,1
10011924,APP10011924,2025SP,2024-03-05,Admit,2024-04-03,1
10011925,APP10011925,2025SP,2024-02-03,Admit,2024-02-16,0
10011926,APP10011926,2024FA,2024-04-06,Admit,2024-04-18,1
10011927,APP10011927,2025SP,2024-06-07,Admit,2024-07-06,1
10011928,APP10011928,2024FA,2024-06-11,Admit,2024-07-07,1
10011929,APP10011929,2025SP,2024-05-31,Admit,2024-06-07,1
10011930,APP10011930,2025SP,2024-07-16,Admit,2024-07-31,1
10011931,APP10011931,2025SP,2024-05-22,Admit,2024-05-27,0
10011932,APP10011932,2025SP,2024-07-08,Admit,2024-07-27,1
10011933,APP10011933,2025SP,2024-06-10,Admit,2024-07-06,0
10011934,APP10011934,2024FA,2024-01-17,Admit,2024-02-10,0
10011935,APP10011935,2025SP,2024-02-14,Admit,2024-03-09,1
10011936,APP10011936,2025SP,2024-07-12,Admit,2024-07-24,1
10011937,APP10011937,2025SP,2024-02-11,Admit,2024-02-25,1
10011938,APP10011938,2024FA,2024-07-13,Admit,2024-08-09,1
10011939,APP10011939,2024FA,2024-06-15,Admit,2024-07-11,1
10011940,APP10011940,2024FA,2024-03-05,Admit,2024-04-04,0
10011941,APP10011941,2025SP,2024-04-25,Admit,2024-05-08,0
10011942,APP10011942,2025SP,2024-04-21,Admit,2024-04-27,1
10011943,APP10011943,2024FA,2024-04-10,Admit,2024-05-09,0
10011944,APP10011944,2024FA,2024-05-17,Admit,2024-05-26,1
10011945,APP10011945,2025SP,2024-01-25,Admit,2024-01-31,0
10011946,APP10011946,2024FA,2024-01-27,Admit,2024-02-24,1
10011947,APP10011947,2024FA,2024-07-10,Admit,2024-07-30,0
10011948,APP10011948,2024FA,2024-03-06,Admit,2024-03-15,1
10011949,APP10011949,2024FA,2024-05-28,Admit,2024-06-16,1
10011950,APP10011950,2024FA,2024-03-05,Admit,2024-04-02,1
10011951,APP10011951,2025SP,2024-05-15,Admit,2024-06-03,1
10011952,APP10011952,2025SP,2024-06-16,Admit,2024-07-14,1
10011953,APP10011953,2025SP,2024-06-13,Admit,2024-06-24,1
10011954,APP10011954,2024FA,2024-02-10,Admit,2024-02-29,1
10011955,APP10011955,2025SP,2024-02-24,Admit,2024-03-21,1
10011956,APP10011956,2025SP,2024-06-15,Admit,2024-07-11,1
10011957,APP10011957,2024FA,2024-05-29,Admit,2024-06-26,0
10011958,APP10011958,2025SP,2024-05-18,Admit,2024-05-30,1
10011959,APP10011959,2025SP,2024-01-09,Admit,2024-01-14,1
10011960,APP10011960,2025SP,2024-04-18,Admit,2024-05-01,0
10011961,APP10011961,2025SP,2024-04-08,Admit,2024-04-23,1
10011962,APP10011962,2024FA,2024-02-01,Admit,2024-02-26,0
10011963,APP10011963,2024FA,2024-07-15,Admit,2024-07-30,0
10011964,APP10011964,2024FA,2024-01-06,Admit,2024-01-17,1
10011965,APP10011965,2024FA,2024-03-12,Admit,2024-04-08,0
10011966,APP10011966,2025SP,2024-01-20,Admit,2024-02-05,1
10011967,APP10011967,2025SP,2024-02-06,Admit,2024-03-01,1
10011968,APP10011968,2025SP,2024-05-09,Admit,2024-05-18,1
10011969,APP10011969,2025SP,2024-02-22,Admit,2024-03-17,1
10011970,APP10011970,2024FA,2024-04-19,Admit,2024-05-07,1
10011971,APP10011971,2024FA,2024-07-06,Admit,2024-07-20,1
10011972,APP10011972,2024FA,2024-01-18,Admit,2024-02-17,0
10011973,APP10011973,2025SP,2024-01-05,Admit,2024-01-31,1
10011974,APP10011974,2024FA,2024-05-25,Admit,2024-06-05,0
10011975,APP10011975,2024FA,2024-01-07,Admit,2024-01-24,0
10011976,APP10011976,2024FA,2024-04-19,Admit,2024-04-24,1
10011977,APP10011977,2024FA,2024-05-27,Admit,2024-06-06,1
10011978,APP10011978,2024FA,2024-06-03,Admit,2024-06-20,1
10011979,APP10011979,2024FA,2024-05-29,Admit,2024-06-18,1
10011980,APP10011980,2024FA,2024-01-12,Admit,2024-02-09,1
10011981,APP10011981,2024FA,2024-01-07,Admit,2024-01-26,1
10011982,APP10011982,2024FA,2024-04-10,Admit,2024-04-22,1
10011983,APP10011983,2024FA,2024-04-19,Admit,2024-05-14,1
10011984,APP10011984,2024FA,2024-05-08,Admit,2024-05-26,1
10011985,APP10011985,2024FA,2024-02-06,Admit,2024-02-13,1
10011986,APP10011986,2024FA,2024-04-04,Admit,2024-04-15,0
10011987,APP10011987,2025SP,2024-04-18,Admit,2024-05-10,1
10011988,APP10011988,2025SP,2024-05-20,Admit,2024-06-09,1
10011989,APP10011989,2025SP,2024-06-23,Admit,2024-07-19,0
10011990,APP10011990,2024FA,2024-01-31,Admit,2024-02-05,1
10011991,APP10011991,2024FA,2024-07-14,Admit,2024-07-23,1
10011992,APP10011992,2025SP,2024-02-19,Admit,2024-02-29,1
10011993,APP10011993,2025SP,2024-01-02,Admit,2024-01-18,1
10011994,APP10011994,2025SP,2024-05-13,Admit,2024-06-09,1
10011995,APP10011995,2025SP,2024-06-03,Admit,2024-06-29,0
10011996,APP10011996,2024FA,2024-02-09,Admit,2024-02-20,1
10011997,APP10011997,2025SP,2024-06-27,Admit,2024-07-09,1
10011998,APP10011998,2024FA,2024-03-29,Admit,2024-04-23,0
10011999,APP10011999,2024FA,2024-04-03,Admit,2024-04-25,1
10012000,APP10012000,2025SP,2024-05-31,Admit,2024-06-09,1
10012001,APP10012001,2025SP,2024-04-12,Admit,2024-05-07,1
10012002,APP10012002,2025SP,2024-04-03,Admit,2024-04-16,1
10012003,APP10012003,2024FA,2024-07-16,Admit,2024-08-10,1
10012004,APP10012004,2025SP,2024-02-28,Admit,2024-03-13,1
10012005,APP10012005,2024FA,2024-02-28,Admit,2024-03-06,1
10012006,APP10012006,2024FA,2024-02-14,Admit,2024-03-04,1
10012007,APP10012007,2025SP,2024-05-28,Admit,2024-06-06,0
10012008,APP10012008,2024FA,2024-04-01,Admit,2024-04-24,1
10012009,APP10012009,2025SP,2024-01-15,Admit,2024-02-04,1
10012010,APP10012010,2025SP,2024-07-17,Admit,2024-08-03,0
10012011,APP10012011,2025SP,2024-03-16,Admit,2024-04-07,1
10012012,APP10012012,2025SP,2024-02-24,Admit,2024-03-12,1
10012013,APP10012013,2025SP,2024-06-03,Admit,2024-07-03,1
10012014,APP10012014,2025SP,2024-07-17,Admit,2024-08-07,1
10012015,APP10012015,2024FA,2024-05-16,Admit,2024-06-10,1
10012016,APP10012016,2024FA,2024-01-23,Admit,2024-02-03,1
10012017,APP10012017,2024FA,2024-02-16,Admit,2024-03-07,1
10012018,APP10012018,2025SP,2024-05-08,Admit,2024-05-21,1
10012019,APP10012019,2025SP,2024-04-02,Admit,2024-05-01,1
10012020,APP10012020,2024FA,2024-04-05,Admit,2024-04-12,0
10012021,APP10012021,2025SP,2024-07-13,Admit,2024-07-20,1
10012022,APP10012022,2024FA,2024-07-07,Admit,2024-07-15,1
10012023,APP10012023,2025SP,2024-06-01,Admit,2024-06-20,1
10012024,APP10012024,2024FA,2024-05-07,Admit,2024-05-13,0
10012025,APP10012025,2025SP,2024-03-04,Admit,2024-04-03,1
10012026,APP10012026,2024FA,2024-02-23,Admit,2024-03-13,0
10012027,APP10012027,2024FA,2024-06-12,Admit,2024-07-01,0
10012028,APP10012028,2024FA,2024-03-17,Admit,2024-04-12,1
10012029,APP10012029,2025SP,2024-03-30,Admit,2024-04-14,1
10012030,APP10012030,2025SP,2024-02-20,Admit,2024-03-08,1
10012031,APP10012031,2025SP,2024-03-21,Admit,2024-04-01,1
10012032,APP10012032,2025SP,2024-01-08,Admit,2024-01-26,0
10012033,APP10012033,2025SP,2024-01-26,Admit,2024-02-11,1
10012034,APP10012034,2024FA,2024-07-15,Admit,2024-08-11,0
10012035,APP10012035,2024FA,2024-06-12,Admit,2024-06-26,0
10012036,APP10012036,2024FA,2024-06-10,Admit,2024-06-26,0
10012037,APP10012037,2025SP,2024-03-12,Admit,2024-03-23,1
10012038,APP10012038,2025SP,2024-02-28,Admit,2024-03-16,1
10012039,APP10012039,2025SP,2024-02-17,Admit,2024-02-26,1
10012040,APP10012040,2024FA,2024-04-13,Admit,2024-04-26,1
10012041,APP10012041,2024FA,2024-06-27,Admit,2024-07-12,1
10012042,APP10012042,2025SP,2024-01-04,Admit,2024-01-17,1
10012043,APP10012043,2024FA,2024-06-29,Admit,2024-07-21,0
10012044,APP10012044,2024FA,2024-02-18,Admit,2024-02-25,1
10012045,APP10012045,2025SP,2024-01-07,Admit,2024-02-06,1
10012046,APP10012046,2025SP,2024-07-09,Admit,2024-08-01,1
10012047,APP10012047,2024FA,2024-05-12,Admit,2024-05-26,1
10012048,APP10012048,2024FA,2024-02-10,Admit,2024-02-26,1
10012049,APP10012049,2025SP,2024-04-09,Admit,2024-04-29,1
10012050,APP10012050,2024FA,2024-07-09,Admit,2024-07-15,1
10012051,APP10012051,2024FA,2024-01-22,Admit,2024-02-09,0
10012052,APP10012052,2024FA,2024-05-15,Admit,2024-06-04,1
10012053,APP10012053,2024FA,2024-03-23,Admit,2024-04-12,0
10012054,APP10012054,2024FA,2024-05-01,Admit,2024-05-18,1
10012055,APP10012055,2025SP,2024-06-24,Admit,2024-07-08,1
10012056,APP10012056,2025SP,2024-05-24,Admit,2024-06-10,0
10012057,APP10012057,2024FA,2024-04-16,Admit,2024-04-26,1
10012058,APP10012058,2025SP,2024-01-12,Admit,2024-01-18,1
10012059,APP10012059,2025SP,2024-01-30,Admit,2024-02-08,0
10012060,APP10012060,2025SP,2024-04-10,Admit,2024-05-08,1
10012061,APP10012061,2025SP,2024-03-01,Admit,2024-03-16,0
10012062,APP10012062,2025SP,2024-04-30,Admit,2024-05-30,0
10012063,APP10012063,2024FA,2024-06-13,Admit,2024-06-23,0
10012064,APP10012064,2024FA,2024-05-08,Admit,2024-05-25,1
10012065,APP10012065,2025SP,2024-04-06,Admit,2024-04-19,0
10012066,APP10012066,2025SP,2024-04-11,Admit,2024-05-02,1
10012067,APP10012067,2024FA,2024-05-18,Admit,2024-06-03,0
10012068,APP10012068,2025SP,2024-05-11,Admit,2024-06-01,0
10012069,APP10012069,2025SP,2024-04-19,Admit,2024-05-12,1
10012070,APP10012070,2025SP,2024-07-11,Admit,2024-07-18,1
10012071,APP10012071,2025SP,2024-04-17,Admit,2024-05-04,1
10012072,APP10012072,2025SP,2024-01-12,Admit,2024-02-11,1
10012073,APP10012073,2025SP,2024-07-14,Admit,2024-08-13,1
10012074,APP10012074,2024FA,2024-04-18,Admit,2024-05-04,0
10012075,APP10012075,2024FA,2024-06-09,Admit,2024-06-14,1
10012076,APP10012076,2025SP,2024-01-04,Admit,2024-01-19,0
10012077,APP10012077,2025SP,2024-05-15,Admit,2024-05-23,1
10012078,APP10012078,2024FA,2024-06-07,Admit,2024-07-07,1
10012079,APP10012079,2025SP,2024-03-23,Admit,2024-04-08,0
10012080,APP10012080,2025SP,2024-06-25,Admit,2024-07-21,1
10012081,APP10012081,2025SP,2024-05-30,Admit,2024-06-27,1
10012082,APP10012082,2025SP,2024-06-20,Admit,2024-07-04,1
10012083,APP10012083,2025SP,2024-03-14,Admit,2024-03-21,1
10012084,APP10012084,2024FA,2024-05-19,Admit,2024-05-27,1
10012085,APP10012085,2024FA,2024-02-17,Admit,2024-02-24,1
10012086,APP10012086,2025SP,2024-05-16,Admit,2024-06-07,1
10012087,APP10012087,2025SP,2024-04-03,Admit,2024-05-01,1
10012088,APP10012088,2025SP,2024-06-19,Admit,2024-07-04,0
10012089,APP10012089,2024FA,2024-06-30,Admit,2024-07-11,1
10012090,APP10012090,2024FA,2024-01-20,Admit,2024-02-17,1
10012091,APP10012091,2025SP,2024-01-26,Admit,2024-02-16,1
10012092,APP10012092,2024FA,2024-05-24,Admit,2024-06-08,1
10012093,APP10012093,2025SP,2024-05-15,Admit,2024-05-27,1
10012094,APP10012094,2024FA,2024-03-24,Admit,2024-04-05,1
10012095,APP10012095,2024FA,2024-02-24,Admit,2024-03-16,1
10012096,APP10012096,2025SP,2024-04-13,Admit,2024-05-04,0
10012097,APP10012097,2024FA,2024-06-20,Admit,2024-07-20,1
10012098,APP10012098,2024FA,2024-04-21,Admit,2024-04-27,1
10012099,APP10012099,2024FA,2024-06-14,Admit,2024-07-14,1
10012100,APP10012100,2025SP,2024-07-07,Admit,2024-07-24,1
10012101,APP10012101,2025SP,2024-03-07,Admit,2024-03-13,1
10012102,APP10012102,2025SP,2024-04-30,Admit,2024-05-16,1
10012103,APP10012103,2025SP,2024-02-20,Admit,2024-03-18,0
10012104,APP10012104,2024FA,2024-04-26,Admit,2024-05-18,1
10012105,APP10012105,2025SP,2024-06-12,Admit,2024-06-26,1
10012106,APP10012106,2025SP,2024-06-18,Admit,2024-07-06,0
10012107,APP10012107,2024FA,2024-03-05,Admit,2024-03-24,1
10012108,APP10012108,2024FA,2024-03-03,Admit,2024-03-21,1
10012109,APP10012109,2024FA,2024-07-10,Admit,2024-08-03,0
10012110,APP10012110,2024FA,2024-02-01,Admit,2024-02-20,1
10012111,APP10012111,2025SP,2024-02-21,Admit,2024-03-22,1
10012112,APP10012112,2025SP,2024-01-04,Admit,2024-01-24,1
10012113,APP10012113,2025SP,2024-01-17,Admit,2024-01-30,0
10012114,APP10012114,2024FA,2024-05-28,Admit,2024-06-07,1
10012115,APP10012115,2024FA,2024-02-10,Admit,2024-02-26,1
10012116,APP10012116,2024FA,2024-03-04,Admit,2024-03-22,1
10012117,APP10012117,2025SP,2024-03-30,Admit,2024-04-15,0
10012118,APP10012118,2025SP,2024-05-06,Admit,2024-05-13,1
10012119,APP10012119,2024FA,2024-03-14,Admit,2024-03-22,1
10012120,APP10012120,2025SP,2024-03-29,Admit,2024-04-21,1
10012121,APP10012121,2024FA,2024-06-23,Admit,2024-07-19,0
10012122,APP10012122,2025SP,2024-07-04,Admit,2024-07-09,1
10012123,APP10012123,2025SP,2024-01-18,Admit,2024-01-25,0
10012124,APP10012124,2024FA,2024-03-24,Admit,2024-04-17,1
10012125,APP10012125,2024FA,2024-02-09,Admit,2024-03-09,1
10012126,APP10012126,2024FA,2024-02-11,Admit,2024-03-02,1
10012127,APP10012127,2024FA,2024-04-01,Admit,2024-04-27,1
10012128,APP10012128,2024FA,2024-02-03,Admit,2024-02-25,1
10012129,APP10012129,2025SP,2024-03-15,Admit,2024-04-05,1
10012130,APP10012130,2025SP,2024-04-26,Admit,2024-05-04,1
10012131,APP10012131,2025SP,2024-03-05,Admit,2024-04-04,1
10012132,APP10012132,2024FA,2024-04-17,Admit,2024-05-15,1
10012133,APP10012133,2025SP,2024-03-22,Admit,2024-04-04,1
10012134,APP10012134,2024FA,2024-03-19,Admit,2024-04-16,1
10012135,APP10012135,2025SP,2024-05-28,Admit,2024-06-17,1
10012136,APP10012136,2024FA,2024-06-01,Admit,2024-06-30,1
10012137,APP10012137,2024FA,2024-02-28,Admit,2024-03-26,0
10012138,APP10012138,2024FA,2024-06-05,Admit,2024-06-14,1
10012139,APP10012139,2024FA,2024-03-31,Admit,2024-04-11,1
10012140,APP10012140,2025SP,2024-03-07,Admit,2024-03-13,0
10012141,APP10012141,2024FA,2024-05-02,Admit,2024-05-23,1
10012142,APP10012142,2025SP,2024-04-28,Admit,2024-05-26,0
10012143,APP10012143,2024FA,2024-04-16,Admit,2024-05-09,1
10012144,APP10012144,2025SP,2024-01-07,Admit,2024-02-05,1
10012145,APP10012145,2025SP,2024-01-25,Admit,2024-02-21,0
10012146,APP10012146,2024FA,2024-05-27,Admit,2024-06-26,1
10012147,APP10012147,2024FA,2024-01-10,Admit,2024-02-06,1
10012148,APP10012148,2024FA,2024-04-10,Admit,2024-05-03,0
10012149,APP10012149,2025SP,2024-02-02,Admit,2024-02-16,0
10012150,APP10012150,2025SP,2024-05-04,Admit,2024-05-23,0
10012151,APP10012151,2025SP,2024-06-12,Admit,2024-07-05,1
10012152,APP10012152,2025SP,2024-05-29,Admit,2024-06-06,1
10012153,APP10012153,2025SP,2024-04-20,Admit,2024-05-20,1
10012154,APP10012154,2024FA,2024-06-29,Admit,2024-07-28,0
10012155,APP10012155,2024FA,2024-04-08,Admit,2024-05-05,1
10012156,APP10012156,2025SP,2024-01-18,Admit,2024-01-31,1
10012157,APP10012157,2024FA,2024-06-22,Admit,2024-07-19,0
10012158,APP10012158,2025SP,2024-01-18,Admit,2024-01-26,1
10012159,APP10012159,2025SP,2024-03-06,Admit,2024-03-15,1
10012160,APP10012160,2024FA,2024-04-28,Admit,2024-05-09,1
10012161,APP10012161,2024FA,2024-04-01,Admit,2024-04-16,1
10012162,APP10012162,2025SP,2024-02-07,Admit,2024-03-08,1
10012163,APP10012163,2025SP,2024-06-02,Admit,2024-06-25,1
10012164,APP10012164,2024FA,2024-07-07,Admit,2024-07-19,1
10012165,APP10012165,2025SP,2024-02-27,Admit,2024-03-18,1
10012166,APP10012166,2024FA,2024-01-26,Admit,2024-02-22,0
10012167,APP10012167,2025SP,2024-01-29,Admit,2024-02-08,0
10012168,APP10012168,2025SP,2024-05-18,Admit,2024-05-31,1
10012169,APP10012169,2024FA,2024-03-26,Admit,2024-04-01,1
10012170,APP10012170,2024FA,2024-06-01,Admit,2024-06-12,1
10012171,APP10012171,2024FA,2024-04-06,Admit,2024-04-15,1
10012172,APP10012172,2025SP,2024-02-05,Admit,2024-02-10,0
