transaction_id,student_id,term_id,trans_dt,trans_type,amount,method
TX000048612,10011563,2025FA,2025-08-28,CHARGE,4303,BILLING
TX000048613,10011564,2025FA,2025-09-01,PAYMENT,837,CARD
TX000048614,10011564,2025FA,2025-09-01,PAYMENT,1523,CARD
TX000048615,10011564,2025FA,2025-08-28,CHARGE,9366,BILLING
TX000048616,10011565,2025FA,2025-09-01,PAYMENT,909,CARD
TX000048617,10011565,2025FA,2025-09-01,PAYMENT,696,ACH
TX000048618,10011565,2025FA,2025-08-28,CHARGE,5962,BILLING
TX000048619,10011566,2025FA,2025-09-01,PAYMENT,801,CASH
TX000048620,10011566,2025FA,2025-09-01,PAYMENT,1982,ACH
TX000048621,10011566,2025FA,2025-08-28,CHARGE,4894,BILLING
TX000048622,10011566,2025SP,2025-02-01,PAYMENT,1135,CARD
TX000048623,10011566,2025SP,2025-01-20,CHARGE,4847,BILLING
TX000048624,10011567,2025FA,2025-09-01,PAYMENT,1293,CASH
TX000048625,10011567,2025FA,2025-09-01,PAYMENT,1054,CASH
TX000048626,10011567,2025FA,2025-08-28,CHARGE,6148,BILLING
TX000048627,10011568,2025FA,2025-09-01,PAYMENT,537,CASH
TX000048628,10011568,2025FA,2025-09-01,PAYMENT,725,ACH
TX000048629,10011568,2025FA,2025-08-28,CHARGE,4775,BILLING
TX000048630,10011568,2025SP,2025-02-01,PAYMENT,1949,CASH
TX000048631,10011568,2025SP,2025-01-20,CHARGE,4778,BILLING
TX000048632,10011569,2025FA,2025-09-01,PAYMENT,842,CASH
TX000048633,10011569,2025FA,2025-09-01,PAYMENT,1216,CASH
TX000048634,10011569,2025FA,2025-09-01,PAYMENT,884,CASH
TX000048635,10011569,2025FA,2025-08-28,CHARGE,4728,BILLING
TX000048636,10011570,2025FA,2025-09-01,PAYMENT,1621,CARD
TX000048637,10011570,2025FA,2025-09-01,PAYMENT,344,CASH
TX000048638,10011570,2025FA,2025-09-01,PAYMENT,1675,CARD
TX000048639,10011570,2025FA,2025-08-28,CHARGE,4587,BILLING
TX000048640,10011571,2025FA,2025-09-01,PAYMENT,356,ACH
TX000048641,10011571,2025FA,2025-09-01,PAYMENT,1538,CARD
TX000048642,10011571,2025FA,2025-08-28,CHARGE,8695,BILLING
TX000048643,10011571,2025SP,2025-02-01,PAYMENT,604,ACH
TX000048644,10011571,2025SP,2025-01-20,CHARGE,8112,BILLING
TX000048645,10011572,2025FA,2025-09-01,PAYMENT,671,CARD
TX000048646,10011572,2025FA,2025-08-28,CHARGE,9368,BILLING
TX000048647,10011573,2025FA,2025-09-01,PAYMENT,1242,CASH
TX000048648,10011573,2025FA,2025-09-01,PAYMENT,1930,ACH
TX000048649,10011573,2025FA,2025-08-28,CHARGE,4760,BILLING
TX000048650,10011573,2025SP,2025-02-01,PAYMENT,513,CARD
TX000048651,10011573,2025SP,2025-02-01,PAYMENT,1710,CASH
TX000048652,10011573,2025SP,2025-01-20,CHARGE,3291,BILLING
TX000048653,10011574,2025FA,2025-09-01,PAYMENT,969,CASH
TX000048654,10011574,2025FA,2025-09-01,PAYMENT,498,ACH
TX000048655,10011574,2025FA,2025-08-28,CHARGE,4854,BILLING
TX000048656,10011574,2025SP,2025-02-01,PAYMENT,826,CARD
TX000048657,10011574,2025SP,2025-02-01,PAYMENT,837,CASH
TX000048658,10011574,2025SP,2025-02-01,PAYMENT,1563,ACH
TX000048659,10011574,2025SP,2025-01-20,CHARGE,3774,BILLING
TX000048660,10011575,2025FA,2025-09-01,PAYMENT,1057,ACH
TX000048661,10011575,2025FA,2025-08-28,CHARGE,5878,BILLING
TX000048662,10011576,2025FA,2025-09-01,PAYMENT,1708,CARD
TX000048663,10011576,2025FA,2025-09-01,PAYMENT,266,ACH
TX000048664,10011576,2025FA,2025-08-28,CHARGE,7916,BILLING
TX000048665,10011577,2025FA,2025-09-01,PAYMENT,912,ACH
TX000048666,10011577,2025FA,2025-08-28,CHARGE,4683,BILLING
TX000048667,10011577,2025SP,2025-02-01,PAYMENT,1321,CASH
TX000048668,10011577,2025SP,2025-02-01,PAYMENT,1203,CARD
TX000048669,10011577,2025SP,2025-01-20,CHARGE,3356,BILLING
TX000048670,10011578,2025FA,2025-09-01,PAYMENT,1992,CARD
TX000048671,10011578,2025FA,2025-08-28,CHARGE,11154,BILLING
TX000048672,10011579,2025FA,2025-09-01,PAYMENT,1662,CARD
TX000048673,10011579,2025FA,2025-09-01,PAYMENT,479,ACH
TX000048674,10011579,2025FA,2025-08-28,CHARGE,5765,BILLING
TX000048675,10011579,2025SP,2025-02-01,PAYMENT,1790,CARD
TX000048676,10011579,2025SP,2025-02-01,PAYMENT,1440,CARD
TX000048677,10011579,2025SP,2025-02-01,PAYMENT,387,CASH
TX000048678,10011579,2025SP,2025-01-20,CHARGE,3370,BILLING
TX000048679,10011580,2025FA,2025-09-01,PAYMENT,1310,ACH
TX000048680,10011580,2025FA,2025-08-28,CHARGE,4899,BILLING
TX000048681,10011581,2025FA,2025-09-01,PAYMENT,373,CASH
TX000048682,10011581,2025FA,2025-08-28,CHARGE,5262,BILLING
TX000048683,10011582,2025FA,2025-09-01,PAYMENT,347,CASH
TX000048684,10011582,2025FA,2025-09-01,PAYMENT,1339,ACH
TX000048685,10011582,2025FA,2025-08-28,CHARGE,8681,BILLING
TX000048686,10011583,2025FA,2025-09-01,PAYMENT,799,CARD
TX000048687,10011583,2025FA,2025-09-01,PAYMENT,398,CASH
TX000048688,10011583,2025FA,2025-09-01,PAYMENT,569,CARD
TX000048689,10011583,2025FA,2025-08-28,CHARGE,9374,BILLING
TX000048690,10011584,2025FA,2025-09-01,PAYMENT,1731,ACH
TX000048691,10011584,2025FA,2025-09-01,PAYMENT,952,CARD
TX000048692,10011584,2025FA,2025-09-01,PAYMENT,586,ACH
TX000048693,10011584,2025FA,2025-08-28,CHARGE,5112,BILLING
TX000048694,10011585,2025FA,2025-09-01,PAYMENT,1131,CARD
TX000048695,10011585,2025FA,2025-08-28,CHARGE,5067,BILLING
TX000048696,10011585,2025SP,2025-02-01,PAYMENT,918,CARD
TX000048697,10011585,2025SP,2025-01-20,CHARGE,7528,BILLING
TX000048698,10011586,2025FA,2025-09-01,PAYMENT,1111,CARD
TX000048699,10011586,2025FA,2025-09-01,PAYMENT,1193,ACH
TX000048700,10011586,2025FA,2025-09-01,PAYMENT,1981,CARD
TX000048701,10011586,2025FA,2025-08-28,CHARGE,5213,BILLING
TX000048702,10011587,2025FA,2025-09-01,PAYMENT,1178,ACH
TX000048703,10011587,2025FA,2025-08-28,CHARGE,4705,BILLING
TX000048704,10011587,2025SP,2025-02-01,PAYMENT,954,ACH
TX000048705,10011587,2025SP,2025-02-01,PAYMENT,675,CASH
TX000048706,10011587,2025SP,2025-02-01,PAYMENT,569,ACH
TX000048707,10011587,2025SP,2025-01-20,CHARGE,3774,BILLING
TX000048708,10011588,2025FA,2025-09-01,PAYMENT,450,CARD
TX000048709,10011588,2025FA,2025-08-28,CHARGE,4946,BILLING
TX000048710,10011588,2025SP,2025-02-01,PAYMENT,1926,CARD
TX000048711,10011588,2025SP,2025-02-01,PAYMENT,1236,ACH
TX000048712,10011588,2025SP,2025-02-01,PAYMENT,1049,ACH
TX000048713,10011588,2025SP,2025-01-20,CHARGE,3646,BILLING
TX000048714,10011589,2025FA,2025-09-01,PAYMENT,239,ACH
TX000048715,10011589,2025FA,2025-09-01,PAYMENT,903,CASH
TX000048716,10011589,2025FA,2025-09-01,PAYMENT,885,CARD
TX000048717,10011589,2025FA,2025-08-28,CHARGE,11263,BILLING
TX000048718,10011590,2025FA,2025-09-01,PAYMENT,1414,CARD
TX000048719,10011590,2025FA,2025-09-01,PAYMENT,444,CARD
TX000048720,10011590,2025FA,2025-08-28,CHARGE,9985,BILLING
TX000048721,10011591,2025FA,2025-09-01,PAYMENT,1615,CARD
TX000048722,10011591,2025FA,2025-09-01,PAYMENT,1188,ACH
TX000048723,10011591,2025FA,2025-09-01,PAYMENT,368,ACH
TX000048724,10011591,2025FA,2025-08-28,CHARGE,6442,BILLING
TX000048725,10011591,2025SP,2025-02-01,PAYMENT,1510,CASH
TX000048726,10011591,2025SP,2025-01-20,CHARGE,8834,BILLING
TX000048727,10011592,2025FA,2025-09-01,PAYMENT,348,CARD
TX000048728,10011592,2025FA,2025-09-01,PAYMENT,1775,ACH
TX000048729,10011592,2025FA,2025-09-01,PAYMENT,1969,CARD
TX000048730,10011592,2025FA,2025-08-28,CHARGE,5199,BILLING
TX000048731,10011593,2025FA,2025-09-01,PAYMENT,1684,CASH
TX000048732,10011593,2025FA,2025-09-01,PAYMENT,614,ACH
TX000048733,10011593,2025FA,2025-09-01,PAYMENT,1994,CARD
TX000048734,10011593,2025FA,2025-08-28,CHARGE,8688,BILLING
TX000048735,10011593,2025SP,2025-02-01,PAYMENT,443,CARD
TX000048736,10011593,2025SP,2025-02-01,PAYMENT,755,CASH
TX000048737,10011593,2025SP,2025-02-01,PAYMENT,1829,ACH
TX000048738,10011593,2025SP,2025-01-20,CHARGE,4690,BILLING
TX000048739,10011594,2025FA,2025-09-01,PAYMENT,1621,CARD
TX000048740,10011594,2025FA,2025-09-01,PAYMENT,1523,ACH
TX000048741,10011594,2025FA,2025-08-28,CHARGE,5515,BILLING
TX000048742,10011595,2025FA,2025-09-01,PAYMENT,1599,CASH
TX000048743,10011595,2025FA,2025-09-01,PAYMENT,1703,CASH
TX000048744,10011595,2025FA,2025-09-01,PAYMENT,385,CASH
TX000048745,10011595,2025FA,2025-08-28,CHARGE,5131,BILLING
TX000048746,10011596,2025FA,2025-09-01,PAYMENT,712,ACH
TX000048747,10011596,2025FA,2025-08-28,CHARGE,5022,BILLING
TX000048748,10011597,2025FA,2025-09-01,PAYMENT,269,CASH
TX000048749,10011597,2025FA,2025-08-28,CHARGE,5060,BILLING
TX000048750,10011597,2025SP,2025-02-01,PAYMENT,1552,ACH
TX000048751,10011597,2025SP,2025-02-01,PAYMENT,270,CASH
TX000048752,10011597,2025SP,2025-01-20,CHARGE,4827,BILLING
TX000048753,10011598,2025FA,2025-09-01,PAYMENT,1494,CASH
TX000048754,10011598,2025FA,2025-09-01,PAYMENT,1323,CARD
TX000048755,10011598,2025FA,2025-08-28,CHARGE,4742,BILLING
TX000048756,10011599,2025FA,2025-09-01,PAYMENT,947,CASH
TX000048757,10011599,2025FA,2025-09-01,PAYMENT,1502,ACH
TX000048758,10011599,2025FA,2025-09-01,PAYMENT,1562,ACH
TX000048759,10011599,2025FA,2025-08-28,CHARGE,4739,BILLING
TX000048760,10011599,2025SP,2025-02-01,PAYMENT,748,CARD
TX000048761,10011599,2025SP,2025-01-20,CHARGE,5730,BILLING
TX000048762,10011600,2025FA,2025-09-01,PAYMENT,1596,ACH
TX000048763,10011600,2025FA,2025-09-01,PAYMENT,1565,CASH
TX000048764,10011600,2025FA,2025-08-28,CHARGE,9933,BILLING
TX000048765,10011600,2025SP,2025-02-01,PAYMENT,1629,CARD
TX000048766,10011600,2025SP,2025-01-20,CHARGE,8579,BILLING
TX000048767,10011601,2025FA,2025-09-01,PAYMENT,371,CASH
TX000048768,10011601,2025FA,2025-08-28,CHARGE,5380,BILLING
TX000048769,10011602,2025FA,2025-09-01,PAYMENT,371,CARD
TX000048770,10011602,2025FA,2025-08-28,CHARGE,5494,BILLING
TX000048771,10011603,2025FA,2025-09-01,PAYMENT,252,ACH
TX000048772,10011603,2025FA,2025-08-28,CHARGE,8729,BILLING
TX000048773,10011603,2025SP,2025-02-01,PAYMENT,1753,CARD
TX000048774,10011603,2025SP,2025-02-01,PAYMENT,1162,ACH
TX000048775,10011603,2025SP,2025-01-20,CHARGE,5180,BILLING
TX000048776,10011604,2025FA,2025-09-01,PAYMENT,482,CARD
TX000048777,10011604,2025FA,2025-08-28,CHARGE,4381,BILLING
TX000048778,10011604,2025SP,2025-02-01,PAYMENT,1986,ACH
TX000048779,10011604,2025SP,2025-02-01,PAYMENT,1705,ACH
TX000048780,10011604,2025SP,2025-02-01,PAYMENT,391,ACH
TX000048781,10011604,2025SP,2025-01-20,CHARGE,4421,BILLING
TX000048782,10011605,2025FA,2025-09-01,PAYMENT,539,CARD
TX000048783,10011605,2025FA,2025-08-28,CHARGE,9990,BILLING
TX000048784,10011606,2025FA,2025-09-01,PAYMENT,1718,CASH
TX000048785,10011606,2025FA,2025-09-01,PAYMENT,668,ACH
TX000048786,10011606,2025FA,2025-09-01,PAYMENT,1842,CARD
TX000048787,10011606,2025FA,2025-08-28,CHARGE,5591,BILLING
TX000048788,10011606,2025SP,2025-02-01,PAYMENT,1403,CARD
TX000048789,10011606,2025SP,2025-01-20,CHARGE,7547,BILLING
TX000048790,10011607,2025FA,2025-09-01,PAYMENT,1505,CARD
TX000048791,10011607,2025FA,2025-09-01,PAYMENT,1819,ACH
TX000048792,10011607,2025FA,2025-08-28,CHARGE,5550,BILLING
TX000048793,10011607,2025SP,2025-02-01,PAYMENT,275,CASH
TX000048794,10011607,2025SP,2025-02-01,PAYMENT,1908,CASH
TX000048795,10011607,2025SP,2025-01-20,CHARGE,8567,BILLING
TX000048796,10011608,2025FA,2025-09-01,PAYMENT,683,CASH
TX000048797,10011608,2025FA,2025-08-28,CHARGE,5206,BILLING
TX000048798,10011609,2025FA,2025-09-01,PAYMENT,1538,CARD
TX000048799,10011609,2025FA,2025-09-01,PAYMENT,608,CARD
TX000048800,10011609,2025FA,2025-09-01,PAYMENT,476,CARD
TX000048801,10011609,2025FA,2025-08-28,CHARGE,5940,BILLING
TX000048802,10011609,2025SP,2025-02-01,PAYMENT,966,ACH
TX000048803,10011609,2025SP,2025-01-20,CHARGE,9285,BILLING
TX000048804,10011610,2025FA,2025-09-01,PAYMENT,950,ACH
TX000048805,10011610,2025FA,2025-09-01,PAYMENT,504,CARD
TX000048806,10011610,2025FA,2025-09-01,PAYMENT,646,CARD
TX000048807,10011610,2025FA,2025-08-28,CHARGE,5402,BILLING
TX000048808,10011611,2025FA,2025-09-01,PAYMENT,1061,CARD
TX000048809,10011611,2025FA,2025-08-28,CHARGE,4785,BILLING
TX000048810,10011612,2025FA,2025-09-01,PAYMENT,1361,CARD
TX000048811,10011612,2025FA,2025-08-28,CHARGE,10778,BILLING
TX000048812,10011612,2025SP,2025-02-01,PAYMENT,432,CARD
TX000048813,10011612,2025SP,2025-02-01,PAYMENT,1056,ACH
TX000048814,10011612,2025SP,2025-01-20,CHARGE,4575,BILLING
TX000048815,10011613,2025FA,2025-09-01,PAYMENT,1418,CARD
TX000048816,10011613,2025FA,2025-09-01,PAYMENT,1941,CASH
TX000048817,10011613,2025FA,2025-09-01,PAYMENT,553,ACH
TX000048818,10011613,2025FA,2025-08-28,CHARGE,5750,BILLING
TX000048819,10011613,2025SP,2025-02-01,PAYMENT,275,ACH
TX000048820,10011613,2025SP,2025-02-01,PAYMENT,540,CARD
TX000048821,10011613,2025SP,2025-02-01,PAYMENT,711,CARD
TX000048822,10011613,2025SP,2025-01-20,CHARGE,4831,BILLING
TX000048823,10011614,2025FA,2025-09-01,PAYMENT,907,CASH
TX000048824,10011614,2025FA,2025-09-01,PAYMENT,1830,CASH
TX000048825,10011614,2025FA,2025-08-28,CHARGE,4827,BILLING
TX000048826,10011615,2025FA,2025-09-01,PAYMENT,1151,ACH
TX000048827,10011615,2025FA,2025-08-28,CHARGE,4901,BILLING
TX000048828,10011615,2025SP,2025-02-01,PAYMENT,656,CARD
TX000048829,10011615,2025SP,2025-02-01,PAYMENT,1178,CARD
TX000048830,10011615,2025SP,2025-02-01,PAYMENT,1772,ACH
TX000048831,10011615,2025SP,2025-01-20,CHARGE,4719,BILLING
TX000048832,10011616,2025FA,2025-09-01,PAYMENT,963,CARD
TX000048833,10011616,2025FA,2025-08-28,CHARGE,8724,BILLING
TX000048834,10011617,2025FA,2025-09-01,PAYMENT,1632,CARD
TX000048835,10011617,2025FA,2025-09-01,PAYMENT,1520,CARD
TX000048836,10011617,2025FA,2025-08-28,CHARGE,7018,BILLING
TX000048837,10011617,2025SP,2025-02-01,PAYMENT,1407,ACH
TX000048838,10011617,2025SP,2025-02-01,PAYMENT,1851,CASH
TX000048839,10011617,2025SP,2025-02-01,PAYMENT,221,CARD
TX000048840,10011617,2025SP,2025-01-20,CHARGE,4149,BILLING
TX000048841,10011618,2025FA,2025-09-01,PAYMENT,274,CARD
TX000048842,10011618,2025FA,2025-09-01,PAYMENT,324,ACH
TX000048843,10011618,2025FA,2025-08-28,CHARGE,4523,BILLING
TX000048844,10011619,2025FA,2025-09-01,PAYMENT,458,CASH
TX000048845,10011619,2025FA,2025-08-28,CHARGE,5981,BILLING
TX000048846,10011619,2025SP,2025-02-01,PAYMENT,975,CARD
TX000048847,10011619,2025SP,2025-01-20,CHARGE,3863,BILLING
TX000048848,10011620,2025FA,2025-09-01,PAYMENT,1623,CARD
TX000048849,10011620,2025FA,2025-09-01,PAYMENT,470,CASH
TX000048850,10011620,2025FA,2025-09-01,PAYMENT,460,CARD
TX000048851,10011620,2025FA,2025-08-28,CHARGE,8632,BILLING
TX000048852,10011620,2025SP,2025-02-01,PAYMENT,952,CARD
TX000048853,10011620,2025SP,2025-02-01,PAYMENT,680,CASH
TX000048854,10011620,2025SP,2025-01-20,CHARGE,3417,BILLING
TX000048855,10011621,2025FA,2025-09-01,PAYMENT,1282,CASH
TX000048856,10011621,2025FA,2025-09-01,PAYMENT,1093,CASH
TX000048857,10011621,2025FA,2025-09-01,PAYMENT,904,CARD
TX000048858,10011621,2025FA,2025-08-28,CHARGE,5059,BILLING
TX000048859,10011622,2025FA,2025-09-01,PAYMENT,495,ACH
TX000048860,10011622,2025FA,2025-08-28,CHARGE,8660,BILLING
TX000048861,10011622,2025SP,2025-02-01,PAYMENT,1148,CARD
TX000048862,10011622,2025SP,2025-02-01,PAYMENT,1848,CASH
TX000048863,10011622,2025SP,2025-02-01,PAYMENT,985,CARD
TX000048864,10011622,2025SP,2025-01-20,CHARGE,3660,BILLING
TX000048865,10011623,2025FA,2025-09-01,PAYMENT,1267,CARD
TX000048866,10011623,2025FA,2025-08-28,CHARGE,4576,BILLING
TX000048867,10011624,2025FA,2025-09-01,PAYMENT,695,CASH
TX000048868,10011624,2025FA,2025-09-01,PAYMENT,991,CASH
TX000048869,10011624,2025FA,2025-09-01,PAYMENT,1709,CASH
TX000048870,10011624,2025FA,2025-08-28,CHARGE,8155,BILLING
TX000048871,10011624,2025SP,2025-02-01,PAYMENT,1025,CASH
TX000048872,10011624,2025SP,2025-01-20,CHARGE,8583,BILLING
TX000048873,10011625,2025FA,2025-09-01,PAYMENT,216,CASH
TX000048874,10011625,2025FA,2025-09-01,PAYMENT,384,CASH
TX000048875,10011625,2025FA,2025-09-01,PAYMENT,1752,CARD
TX000048876,10011625,2025FA,2025-08-28,CHARGE,5096,BILLING
TX000048877,10011626,2025FA,2025-09-01,PAYMENT,1149,CARD
TX000048878,10011626,2025FA,2025-09-01,PAYMENT,680,ACH
TX000048879,10011626,2025FA,2025-09-01,PAYMENT,1413,ACH
TX000048880,10011626,2025FA,2025-08-28,CHARGE,6580,BILLING
TX000048881,10011626,2025SP,2025-02-01,PAYMENT,200,CASH
TX000048882,10011626,2025SP,2025-02-01,PAYMENT,1477,CARD
TX000048883,10011626,2025SP,2025-02-01,PAYMENT,1714,CASH
TX000048884,10011626,2025SP,2025-01-20,CHARGE,8029,BILLING
TX000048885,10011627,2025FA,2025-09-01,PAYMENT,1985,CARD
TX000048886,10011627,2025FA,2025-09-01,PAYMENT,917,ACH
TX000048887,10011627,2025FA,2025-08-28,CHARGE,6119,BILLING
TX000048888,10011628,2025FA,2025-09-01,PAYMENT,556,ACH
TX000048889,10011628,2025FA,2025-09-01,PAYMENT,910,ACH
TX000048890,10011628,2025FA,2025-08-28,CHARGE,6683,BILLING
TX000048891,10011629,2025FA,2025-09-01,PAYMENT,822,CARD
TX000048892,10011629,2025FA,2025-09-01,PAYMENT,1144,CARD
TX000048893,10011629,2025FA,2025-08-28,CHARGE,8595,BILLING
TX000048894,10011630,2025FA,2025-09-01,PAYMENT,290,CARD
TX000048895,10011630,2025FA,2025-08-28,CHARGE,4660,BILLING
TX000048896,10011630,2025SP,2025-02-01,PAYMENT,1286,CASH
TX000048897,10011630,2025SP,2025-02-01,PAYMENT,991,CASH
TX000048898,10011630,2025SP,2025-01-20,CHARGE,6071,BILLING
TX000048899,10011631,2025FA,2025-09-01,PAYMENT,1712,CASH
TX000048900,10011631,2025FA,2025-09-01,PAYMENT,1907,CASH
TX000048901,10011631,2025FA,2025-09-01,PAYMENT,1575,CASH
TX000048902,10011631,2025FA,2025-08-28,CHARGE,6299,BILLING
TX000048903,10011632,2025FA,2025-09-01,PAYMENT,511,ACH
TX000048904,10011632,2025FA,2025-09-01,PAYMENT,1603,ACH
TX000048905,10011632,2025FA,2025-09-01,PAYMENT,1659,CARD
TX000048906,10011632,2025FA,2025-08-28,CHARGE,6317,BILLING
TX000048907,10011633,2025FA,2025-09-01,PAYMENT,248,CARD
TX000048908,10011633,2025FA,2025-09-01,PAYMENT,1300,ACH
TX000048909,10011633,2025FA,2025-08-28,CHARGE,5076,BILLING
TX000048910,10011633,2025SP,2025-02-01,PAYMENT,1871,CASH
TX000048911,10011633,2025SP,2025-02-01,PAYMENT,1763,CARD
TX000048912,10011633,2025SP,2025-02-01,PAYMENT,278,CARD
TX000048913,10011633,2025SP,2025-01-20,CHARGE,5127,BILLING
TX000048914,10011634,2025FA,2025-09-01,PAYMENT,959,CASH
TX000048915,10011634,2025FA,2025-09-01,PAYMENT,480,CASH
TX000048916,10011634,2025FA,2025-08-28,CHARGE,5773,BILLING
TX000048917,10011635,2025FA,2025-09-01,PAYMENT,1388,ACH
TX000048918,10011635,2025FA,2025-08-28,CHARGE,4571,BILLING
TX000048919,10011636,2025FA,2025-09-01,PAYMENT,1917,CARD
TX000048920,10011636,2025FA,2025-09-01,PAYMENT,855,CARD
TX000048921,10011636,2025FA,2025-08-28,CHARGE,5072,BILLING
TX000048922,10011636,2025SP,2025-02-01,PAYMENT,1740,CASH
TX000048923,10011636,2025SP,2025-02-01,PAYMENT,431,ACH
TX000048924,10011636,2025SP,2025-01-20,CHARGE,3333,BILLING
TX000048925,10011637,2025FA,2025-09-01,PAYMENT,1791,ACH
TX000048926,10011637,2025FA,2025-08-28,CHARGE,11331,BILLING
TX000048927,10011638,2025FA,2025-09-01,PAYMENT,1156,ACH
TX000048928,10011638,2025FA,2025-09-01,PAYMENT,1880,CARD
TX000048929,10011638,2025FA,2025-09-01,PAYMENT,1808,CASH
TX000048930,10011638,2025FA,2025-08-28,CHARGE,4814,BILLING
TX000048931,10011639,2025FA,2025-09-01,PAYMENT,983,CARD
TX000048932,10011639,2025FA,2025-09-01,PAYMENT,1351,CASH
TX000048933,10011639,2025FA,2025-08-28,CHARGE,5881,BILLING
TX000048934,10011639,2025SP,2025-02-01,PAYMENT,294,ACH
TX000048935,10011639,2025SP,2025-01-20,CHARGE,3644,BILLING
TX000048936,10011640,2025FA,2025-09-01,PAYMENT,1759,ACH
TX000048937,10011640,2025FA,2025-09-01,PAYMENT,676,CARD
TX000048938,10011640,2025FA,2025-09-01,PAYMENT,1007,CARD
TX000048939,10011640,2025FA,2025-08-28,CHARGE,8074,BILLING
TX000048940,10011640,2025SP,2025-02-01,PAYMENT,485,CARD
TX000048941,10011640,2025SP,2025-02-01,PAYMENT,1758,CARD
TX000048942,10011640,2025SP,2025-01-20,CHARGE,3900,BILLING
TX000048943,10011641,2025FA,2025-09-01,PAYMENT,1530,ACH
TX000048944,10011641,2025FA,2025-09-01,PAYMENT,1948,CARD
TX000048945,10011641,2025FA,2025-08-28,CHARGE,4685,BILLING
TX000048946,10011642,2025FA,2025-09-01,PAYMENT,949,ACH
TX000048947,10011642,2025FA,2025-09-01,PAYMENT,1692,CASH
TX000048948,10011642,2025FA,2025-08-28,CHARGE,5452,BILLING
TX000048949,10011643,2025FA,2025-09-01,PAYMENT,1296,CARD
TX000048950,10011643,2025FA,2025-09-01,PAYMENT,600,CASH
TX000048951,10011643,2025FA,2025-08-28,CHARGE,9956,BILLING
TX000048952,10011644,2025FA,2025-09-01,PAYMENT,975,CARD
TX000048953,10011644,2025FA,2025-08-28,CHARGE,11251,BILLING
TX000048954,10011644,2025SP,2025-02-01,PAYMENT,837,CARD
TX000048955,10011644,2025SP,2025-02-01,PAYMENT,530,CARD
TX000048956,10011644,2025SP,2025-01-20,CHARGE,4946,BILLING
TX000048957,10011645,2025FA,2025-09-01,PAYMENT,657,CASH
TX000048958,10011645,2025FA,2025-09-01,PAYMENT,1008,CARD
TX000048959,10011645,2025FA,2025-09-01,PAYMENT,1053,CASH
TX000048960,10011645,2025FA,2025-08-28,CHARGE,5512,BILLING
TX000048961,10011646,2025FA,2025-09-01,PAYMENT,1918,CASH
TX000048962,10011646,2025FA,2025-08-28,CHARGE,9878,BILLING
TX000048963,10011646,2025SP,2025-02-01,PAYMENT,1216,CARD
TX000048964,10011646,2025SP,2025-01-20,CHARGE,3381,BILLING
TX000048965,10011647,2025FA,2025-09-01,PAYMENT,1137,ACH
TX000048966,10011647,2025FA,2025-09-01,PAYMENT,608,ACH
TX000048967,10011647,2025FA,2025-08-28,CHARGE,9491,BILLING
TX000048968,10011647,2025SP,2025-02-01,PAYMENT,1382,CARD
TX000048969,10011647,2025SP,2025-01-20,CHARGE,8773,BILLING
TX000048970,10011648,2025FA,2025-09-01,PAYMENT,1256,CARD
TX000048971,10011648,2025FA,2025-09-01,PAYMENT,719,CARD
TX000048972,10011648,2025FA,2025-08-28,CHARGE,5148,BILLING
TX000048973,10011648,2025SP,2025-02-01,PAYMENT,1698,CASH
TX000048974,10011648,2025SP,2025-01-20,CHARGE,5217,BILLING
TX000048975,10011649,2025FA,2025-09-01,PAYMENT,322,CASH
TX000048976,10011649,2025FA,2025-09-01,PAYMENT,606,CASH
TX000048977,10011649,2025FA,2025-09-01,PAYMENT,674,CARD
TX000048978,10011649,2025FA,2025-08-28,CHARGE,4750,BILLING
TX000048979,10011649,2025SP,2025-02-01,PAYMENT,1168,CASH
TX000048980,10011649,2025SP,2025-02-01,PAYMENT,406,ACH
TX000048981,10011649,2025SP,2025-01-20,CHARGE,5271,BILLING
TX000048982,10011650,2025FA,2025-09-01,PAYMENT,1699,CASH
TX000048983,10011650,2025FA,2025-09-01,PAYMENT,1926,CASH
TX000048984,10011650,2025FA,2025-08-28,CHARGE,4741,BILLING
TX000048985,10011651,2025FA,2025-09-01,PAYMENT,998,CARD
TX000048986,10011651,2025FA,2025-09-01,PAYMENT,1699,ACH
TX000048987,10011651,2025FA,2025-08-28,CHARGE,6127,BILLING
TX000048988,10011651,2025SP,2025-02-01,PAYMENT,1723,ACH
TX000048989,10011651,2025SP,2025-01-20,CHARGE,4024,BILLING
TX000048990,10011652,2025FA,2025-09-01,PAYMENT,1729,ACH
TX000048991,10011652,2025FA,2025-09-01,PAYMENT,1145,CARD
TX000048992,10011652,2025FA,2025-09-01,PAYMENT,378,ACH
TX000048993,10011652,2025FA,2025-08-28,CHARGE,4736,BILLING
TX000048994,10011653,2025FA,2025-09-01,PAYMENT,380,ACH
TX000048995,10011653,2025FA,2025-08-28,CHARGE,10528,BILLING
TX000048996,10011653,2025SP,2025-02-01,PAYMENT,1001,CASH
TX000048997,10011653,2025SP,2025-02-01,PAYMENT,1167,CASH
TX000048998,10011653,2025SP,2025-01-20,CHARGE,6755,BILLING
TX000048999,10011654,2025FA,2025-09-01,PAYMENT,923,ACH
TX000049000,10011654,2025FA,2025-09-01,PAYMENT,1746,CASH
TX000049001,10011654,2025FA,2025-09-01,PAYMENT,1709,CASH
TX000049002,10011654,2025FA,2025-08-28,CHARGE,11833,BILLING
