student_id,term_id,total_charges,total_payments,balance
10009442,2025FA,8803,3918,4885
10009442,2025SP,3684,4911,-1227
10009443,2025FA,5962,2625,3337
10009443,2025SP,4337,3027,1310
10009444,2025FA,8713,4154,4559
10009444,2025SP,4548,3963,585
10009445,2025FA,5046,1901,3145
10009445,2025SP,6129,1993,4136
10009446,2025FA,4667,520,4147
10009447,2025FA,4698,1688,3010
10009448,2025FA,6323,5917,406
10009449,2025FA,8715,2260,6455
10009450,2025FA,10059,3358,6701
10009451,2025FA,4439,3710,729
10009451,2025SP,4537,3585,952
10009452,2025FA,6210,3067,3143
10009453,2025FA,5254,2654,2600
10009453,2025SP,3730,698,3032
10009454,2025FA,8826,2937,5889
10009455,2025FA,4770,5138,-368
10009456,2025FA,6176,2450,3726
10009457,2025FA,5463,1718,3745
10009458,2025FA,5595,2694,2901
10009458,2025SP,3814,2970,844
10009459,2025FA,5751,2446,3305
10009460,2025FA,4397,4535,-138
10009461,2025FA,8735,2727,6008
10009461,2025SP,4578,2462,2116
10009462,2025FA,4368,5468,-1100
10009462,2025SP,8111,1609,6502
10009463,2025FA,4774,1276,3498
10009464,2025FA,4706,2972,1734
10009465,2025FA,5370,3676,1694
10009466,2025FA,11422,4231,7191
10009467,2025FA,4809,2964,1845
10009468,2025FA,5614,889,4725
10009469,2025FA,4870,2602,2268
10009470,2025FA,5626,4446,1180
10009470,2025SP,4932,5019,-87
10009471,2025FA,4895,3393,1502
10009472,2025FA,4665,4415,250
10009473,2025FA,9484,7152,2332
10009474,2025FA,5006,3437,1569
10009474,2025SP,4868,1990,2878
10009475,2025FA,9243,4487,4756
10009476,2025FA,6087,3391,2696
10009477,2025FA,5368,275,5093
10009478,2025FA,5352,6672,-1320
10009479,2025FA,11449,5030,6419
10009480,2025FA,8158,3339,4819
10009481,2025FA,5183,3155,2028
10009481,2025SP,4033,1050,2983
10009482,2025FA,9205,4027,5178
10009483,2025FA,5248,3786,1462
10009484,2025FA,4886,5572,-686
10009484,2025SP,3277,2912,365
10009485,2025FA,4587,3141,1446
10009486,2025FA,5537,4536,1001
10009487,2025FA,5008,3586,1422
10009487,2025SP,6052,4678,1374
10009488,2025FA,8092,3181,4911
10009488,2025SP,3762,3374,388
10009489,2025FA,8724,2840,5884
10009489,2025SP,8731,756,7975
10009490,2025FA,4506,4099,407
10009490,2025SP,8723,1587,7136
10009491,2025FA,8191,3318,4873
10009491,2025SP,4791,4165,626
10009492,2025FA,11267,1543,9724
10009493,2025FA,6243,3763,2480
10009494,2025FA,10642,2230,8412
10009495,2025FA,4454,4105,349
10009495,2025SP,9230,2529,6701
10009496,2025FA,5629,5477,152
10009497,2025FA,5418,2998,2420
10009498,2025FA,5189,2459,2730
10009499,2025FA,11375,485,10890
10009499,2025SP,8765,2777,5988
10009500,2025FA,5928,4967,961
10009500,2025SP,4747,1153,3594
10009501,2025FA,5026,1901,3125
10009502,2025FA,8702,4304,4398
10009503,2025FA,4666,2326,2340
10009504,2025FA,8715,6505,2210
10009504,2025SP,8835,1638,7197
10009505,2025FA,11160,2482,8678
10009506,2025FA,4461,5217,-756
10009506,2025SP,3729,2542,1187
10009507,2025FA,8086,2901,5185
10009508,2025FA,5460,3136,2324
10009508,2025SP,4813,770,4043
10009509,2025FA,4435,7570,-3135
10009510,2025FA,6281,6191,90
10009511,2025FA,4919,1831,3088
10009511,2025SP,3871,1697,2174
10009512,2025FA,5706,5971,-265
10009513,2025FA,4478,3735,743
10009513,2025SP,3680,3656,24
10009514,2025FA,5183,2785,2398
10009514,2025SP,4877,1243,3634
10009515,2025FA,4839,7197,-2358
10009515,2025SP,5277,3938,1339
10009516,2025FA,5797,558,5239
10009516,2025SP,4129,1734,2395
10009517,2025FA,4848,1956,2892
10009517,2025SP,4742,5736,-994
10009518,2025FA,4860,370,4490
10009519,2025FA,5877,4176,1701
10009519,2025SP,6607,2867,3740
10009520,2025FA,5159,1574,3585
10009521,2025FA,5283,1885,3398
10009521,2025SP,4742,4395,347
10009522,2025FA,10771,6295,4476
10009523,2025FA,8820,2841,5979
10009523,2025SP,5287,1786,3501
10009524,2025FA,6277,1066,5211
10009524,2025SP,3414,1122,2292
10009525,2025FA,5050,1856,3194
10009525,2025SP,5252,1415,3837
10009526,2025FA,8125,5568,2557
10009526,2025SP,4727,1305,3422
10009527,2025FA,4777,2581,2196
10009528,2025FA,4409,6661,-2252
10009528,2025SP,4744,5999,-1255
10009529,2025FA,4344,978,3366
10009530,2025FA,4821,4252,569
10009531,2025FA,4357,2469,1888
10009532,2025FA,6490,2655,3835
10009533,2025FA,8798,1439,7359
10009534,2025FA,4857,2599,2258
10009534,2025SP,5370,3526,1844
10009535,2025FA,4402,4292,110
10009535,2025SP,4783,5598,-815
10009536,2025FA,12036,2126,9910
10009537,2025FA,6173,2515,3658
10009538,2025FA,10676,2656,8020
10009539,2025FA,10022,3926,6096
10009540,2025FA,4761,4074,687
10009540,2025SP,4874,5931,-1057
10009541,2025FA,4784,3981,803
10009541,2025SP,8014,2763,5251
10009542,2025FA,4810,2796,2014
10009543,2025FA,8661,2331,6330
10009543,2025SP,4730,4647,83
10009544,2025FA,4730,1624,3106
10009545,2025FA,4745,3577,1168
10009546,2025FA,4680,2342,2338
10009546,2025SP,5186,630,4556
10009547,2025FA,4398,3153,1245
10009548,2025FA,8619,2445,6174
10009549,2025FA,5730,3680,2050
10009550,2025FA,4673,3702,971
10009550,2025SP,5353,2379,2974
10009551,2025FA,5006,2234,2772
10009551,2025SP,4317,3902,415
10009552,2025FA,4559,959,3600
10009553,2025FA,5720,324,5396
10009554,2025FA,5456,3166,2290
10009554,2025SP,3382,3168,214
10009555,2025FA,4679,3923,756
10009555,2025SP,9210,232,8978
10009556,2025FA,4672,5095,-423
10009557,2025FA,4745,2095,2650
10009558,2025FA,5275,4665,610
10009558,2025SP,5164,2999,2165
10009559,2025FA,9484,442,9042
10009559,2025SP,6035,1611,4424
10009560,2025FA,4745,3431,1314
10009561,2025FA,4518,3213,1305
10009561,2025SP,4521,2812,1709
10009562,2025FA,5021,3824,1197
10009563,2025FA,6497,1368,5129
10009563,2025SP,5963,1720,4243
10009564,2025FA,6180,3932,2248
10009564,2025SP,3653,3199,454
10009565,2025FA,8585,2398,6187
10009565,2025SP,8645,7138,1507
10009566,2025FA,4926,3671,1255
10009567,2025FA,4914,2618,2296
10009568,2025FA,5120,298,4822
10009568,2025SP,3873,1238,2635
10009569,2025FA,6190,1103,5087
10009569,2025SP,9343,1545,7798
10009570,2025FA,4305,3354,951
10009570,2025SP,3428,1411,2017
10009571,2025FA,8771,3651,5120
10009572,2025FA,4866,1726,3140
10009573,2025FA,4660,5506,-846
10009573,2025SP,7336,6589,747
10009574,2025FA,5732,5832,-100
10009574,2025SP,4583,1806,2777
10009575,2025FA,4806,821,3985
10009576,2025FA,5886,1640,4246
10009576,2025SP,4719,5787,-1068
10009577,2025FA,5500,3487,2013
10009578,2025FA,4596,6925,-2329
10009578,2025SP,4683,1475,3208
10009579,2025FA,8830,4623,4207
10009579,2025SP,7952,5423,2529
10009580,2025FA,4863,3403,1460
10009580,2025SP,4832,7093,-2261
10009581,2025FA,8656,2937,5719
10009582,2025FA,8847,593,8254
10009583,2025FA,12656,1975,10681
10009583,2025SP,5263,6056,-793
10009584,2025FA,5211,3472,1739
10009585,2025FA,9489,4197,5292
10009585,2025SP,3842,5232,-1390
10009586,2025FA,5007,5285,-278
10009587,2025FA,4828,2452,2376
10009588,2025FA,10513,7187,3326
10009589,2025FA,8642,6277,2365
10009589,2025SP,6197,4285,1912
10009590,2025FA,4913,3008,1905
10009590,2025SP,5162,2095,3067
10009591,2025FA,11439,2628,8811
10009591,2025SP,4568,798,3770
10009592,2025FA,6177,1473,4704
10009593,2025FA,8834,2650,6184
10009594,2025FA,4921,1853,3068
10009595,2025FA,8654,2946,5708
10009596,2025FA,4839,1032,3807
10009596,2025SP,3531,4807,-1276
10009597,2025FA,4513,5153,-640
10009598,2025FA,4799,992,3807
10009598,2025SP,4757,4864,-107
10009599,2025FA,5801,3238,2563
10009600,2025FA,11273,3460,7813
10009601,2025FA,8641,2291,6350
10009601,2025SP,4655,1637,3018
10009602,2025FA,4792,1649,3143
10009602,2025SP,6129,6779,-650
10009603,2025FA,8797,2444,6353
10009604,2025FA,5046,3701,1345
10009604,2025SP,3895,4157,-262
10009605,2025FA,12676,5307,7369
10009605,2025SP,4936,4057,879
10009606,2025FA,10787,3524,7263
10009606,2025SP,6155,2512,3643
10009607,2025FA,4302,2274,2028
10009608,2025FA,8741,4241,4500
10009609,2025FA,6423,3430,2993
10009609,2025SP,3716,3891,-175
10009610,2025FA,8642,5461,3181
10009611,2025FA,10570,3354,7216
10009612,2025FA,4585,1582,3003
10009612,2025SP,4916,3079,1837
10009613,2025FA,8635,2349,6286
10009614,2025FA,11923,2150,9773
10009615,2025FA,4863,2857,2006
10009616,2025FA,5532,5118,414
10009616,2025SP,3449,2499,950
10009617,2025FA,8614,5040,3574
10009618,2025FA,7910,337,7573
10009618,2025SP,4829,7020,-2191
10009619,2025FA,11239,1132,10107
10009620,2025FA,5554,1416,4138
10009620,2025SP,4442,457,3985
10009621,2025FA,10040,520,9520
10009621,2025SP,7926,2790,5136
10009622,2025FA,4321,2350,1971
10009623,2025FA,8775,2664,6111
10009624,2025FA,5024,5700,-676
10009625,2025FA,5041,4263,778
10009626,2025FA,4690,3927,763
10009626,2025SP,8754,2076,6678
10009627,2025FA,4308,2768,1540
10009628,2025FA,6274,3874,2400
10009628,2025SP,3341,1804,1537
10009629,2025FA,5842,3053,2789
10009629,2025SP,5530,1435,4095
10009630,2025FA,8577,3783,4794
10009631,2025FA,11189,547,10642
10009632,2025FA,11292,2429,8863
10009633,2025FA,9969,2995,6974
10009633,2025SP,10589,4335,6254
10009634,2025FA,4767,1329,3438
10009635,2025FA,5287,5082,205
10009636,2025FA,4528,2362,2166
10009637,2025FA,9439,4356,5083
10009638,2025FA,4565,943,3622
10009638,2025SP,8824,5165,3659
10009639,2025FA,5191,4793,398
10009639,2025SP,3688,6402,-2714
10009640,2025FA,8796,1971,6825
10009641,2025FA,5370,775,4595
10009642,2025FA,4662,4810,-148
10009643,2025FA,4882,5199,-317
10009643,2025SP,4148,5102,-954
10009644,2025FA,6287,5347,940
10009644,2025SP,3885,5540,-1655
10009645,2025FA,4551,7187,-2636
10009646,2025FA,5909,4525,1384
10009646,2025SP,3776,3848,-72
10009647,2025FA,5288,2511,2777
10009648,2025FA,8698,1993,6705
10009648,2025SP,3710,2835,875
10009649,2025FA,4946,3266,1680
10009650,2025FA,5087,2643,2444
10009650,2025SP,5807,3044,2763
10009651,2025FA,6233,4143,2090
10009652,2025FA,5287,2787,2500
10009653,2025FA,5129,1434,3695
10009654,2025FA,7029,3528,3501
10009654,2025SP,3870,3742,128
10009655,2025FA,4889,1077,3812
10009656,2025FA,5014,3329,1685
10009657,2025FA,10143,3658,6485
10009658,2025FA,5717,6577,-860
10009659,2025FA,9454,2520,6934
10009660,2025FA,6205,1307,4898
10009661,2025FA,8833,5341,3492
10009662,2025FA,4797,2200,2597
10009662,2025SP,4350,2174,2176
10009663,2025FA,6136,3918,2218
10009663,2025SP,4057,2250,1807
10009664,2025FA,4843,3404,1439
10009665,2025FA,9414,1859,7555
10009666,2025FA,5896,1167,4729
10009667,2025FA,6266,1494,4772
10009668,2025FA,4705,3984,721
10009668,2025SP,3528,2930,598
10009669,2025FA,6088,2679,3409
10009669,2025SP,6682,4649,2033
10009670,2025FA,6488,2286,4202
10009671,2025FA,4885,3705,1180
10009672,2025FA,10073,5527,4546
10009673,2025FA,9223,1857,7366
10009674,2025FA,4302,2940,1362
10009675,2025FA,5359,4270,1089
10009676,2025FA,8658,4192,4466
10009676,2025SP,9269,1440,7829
10009677,2025FA,8728,6094,2634
10009677,2025SP,3522,3246,276
10009678,2025FA,5872,3346,2526
10009679,2025FA,9332,1522,7810
10009680,2025FA,4871,2738,2133
10009680,2025SP,3821,5292,-1471
10009681,2025FA,4450,2999,1451
10009682,2025FA,9428,3003,6425
10009682,2025SP,4349,3965,384
10009683,2025FA,5191,3110,2081
10009684,2025FA,4720,3886,834
10009685,2025FA,5280,552,4728
10009686,2025FA,6499,4777,1722
10009687,2025FA,5820,6636,-816
10009688,2025FA,11163,3111,8052
10009688,2025SP,8085,4607,3478
10009689,2025FA,10024,985,9039
10009690,2025FA,5042,3291,1751
10009691,2025FA,4855,3555,1300
10009692,2025FA,5035,5101,-66
10009693,2025FA,4819,1733,3086
10009694,2025FA,4675,3526,1149
10009694,2025SP,6646,4451,2195
10009695,2025FA,5025,466,4559
10009696,2025FA,4800,3495,1305
10009696,2025SP,4500,4858,-358
10009697,2025FA,8095,2809,5286
10009697,2025SP,6228,3504,2724
10009698,2025FA,5217,4638,579
10009698,2025SP,7366,4869,2497
10009699,2025FA,9276,3368,5908
10009700,2025FA,6156,381,5775
10009700,2025SP,4321,1250,3071
10009701,2025FA,9942,1059,8883
10009701,2025SP,3887,3956,-69
10009702,2025FA,4334,1198,3136
10009702,2025SP,7418,2261,5157
10009703,2025FA,4772,3987,785
10009703,2025SP,4332,4451,-119
10009704,2025FA,9384,2832,6552
10009705,2025FA,9363,5096,4267
10009706,2025FA,4824,5328,-504
10009707,2025FA,4544,2702,1842
10009708,2025FA,9215,4137,5078
10009709,2025FA,5132,1774,3358
10009709,2025SP,3768,2011,1757
10009710,2025FA,11208,595,10613
10009710,2025SP,6667,6850,-183
10009711,2025FA,5490,3266,2224
10009711,2025SP,9911,2996,6915
10009712,2025FA,8811,3380,5431
10009712,2025SP,5156,1212,3944
10009713,2025FA,5281,1735,3546
10009714,2025FA,5872,5239,633
10009714,2025SP,4680,1669,3011
10009715,2025FA,4899,4340,559
10009716,2025FA,9475,1856,7619
10009716,2025SP,4555,3001,1554
10009717,2025FA,5910,1524,4386
10009718,2025FA,8847,3737,5110
10009718,2025SP,3862,3002,860
10009719,2025FA,10773,2044,8729
10009720,2025FA,8678,1963,6715
10009720,2025SP,6700,932,5768
10009721,2025FA,5808,1171,4637
10009722,2025FA,6586,1182,5404
10009722,2025SP,4696,2261,2435
10009723,2025FA,5015,6895,-1880
10009723,2025SP,4487,1903,2584
10009724,2025FA,9918,1238,8680
10009725,2025FA,5736,4108,1628
10009726,2025FA,10529,3059,7470
10009727,2025FA,5707,465,5242
10009728,2025FA,5919,4547,1372
10009729,2025FA,5186,2234,2952
10009729,2025SP,6110,1703,4407
10009730,2025FA,8617,2442,6175
10009730,2025SP,5995,3380,2615
10009731,2025FA,5058,2280,2778
10009731,2025SP,3509,592,2917
10009732,2025FA,4408,3446,962
10009733,2025FA,5298,3116,2182
10009734,2025FA,5841,1483,4358
10009734,2025SP,3786,5046,-1260
10009735,2025FA,5253,1682,3571
10009735,2025SP,3267,3097,170
10009736,2025FA,10503,3633,6870
10009737,2025FA,8657,1796,6861
10009738,2025FA,4887,4530,357
10009739,2025FA,5356,3859,1497
10009739,2025SP,7370,2660,4710
10009740,2025FA,5553,1879,3674
10009741,2025FA,8760,5583,3177
10009742,2025FA,10027,3389,6638
10009743,2025FA,8638,4354,4284
10009743,2025SP,4072,4255,-183
10009744,2025FA,7973,5237,2736
10009745,2025FA,9377,2812,6565
10009746,2025FA,9988,1671,8317
10009747,2025FA,10122,1274,8848
10009748,2025FA,5272,3550,1722
10009749,2025FA,4766,3616,1150
10009750,2025FA,4374,1850,2524
10009751,2025FA,11203,4762,6441
10009751,2025SP,5501,3593,1908
10009752,2025FA,8689,2805,5884
10009753,2025FA,4434,2761,1673
10009754,2025FA,9420,2768,6652
10009754,2025SP,4658,5216,-558
10009755,2025FA,11354,2596,8758
10009755,2025SP,6818,532,6286
10009756,2025FA,5242,3688,1554
10009757,2025FA,9436,5815,3621
10009757,2025SP,6239,4052,2187
10009758,2025FA,4430,4912,-482
10009759,2025FA,9497,5329,4168
10009760,2025FA,4668,5252,-584
10009761,2025FA,11261,3147,8114
10009761,2025SP,4347,5915,-1568
10009762,2025FA,4916,2933,1983
10009763,2025FA,4837,5128,-291
10009763,2025SP,4186,4501,-315
10009764,2025FA,10141,828,9313
10009764,2025SP,5221,1842,3379
10009765,2025FA,5906,7082,-1176
10009766,2025FA,5189,1583,3606
10009767,2025FA,5082,4587,495
10009768,2025FA,8764,2753,6011
10009769,2025FA,4751,1825,2926
10009770,2025FA,5415,1193,4222
10009770,2025SP,4489,1782,2707
10009771,2025FA,9453,4885,4568
10009771,2025SP,3353,1153,2200
10009772,2025FA,11280,3110,8170
10009772,2025SP,3271,2526,745
10009773,2025FA,6203,4085,2118
10009774,2025FA,4817,6076,-1259
10009774,2025SP,5363,1756,3607
10009775,2025FA,9853,2626,7227
10009775,2025SP,3630,4259,-629
10009776,2025FA,11439,4067,7372
10009777,2025FA,5179,1889,3290
10009777,2025SP,3840,1318,2522
10009778,2025FA,11156,1094,10062
10009779,2025FA,9360,2769,6591
10009779,2025SP,7353,2819,4534
10009780,2025FA,6132,3993,2139
10009781,2025FA,5521,4370,1151
10009781,2025SP,7398,3539,3859
10009782,2025FA,4707,1340,3367
10009783,2025FA,10541,4562,5979
10009784,2025FA,5042,5936,-894
10009784,2025SP,3631,6357,-2726
10009785,2025FA,11373,200,11173
10009786,2025FA,10547,3617,6930
10009786,2025SP,8043,2500,5543
10009787,2025FA,9866,2646,7220
10009788,2025FA,4355,6624,-2269
10009788,2025SP,9466,4868,4598
10009789,2025FA,5253,6339,-1086
10009790,2025FA,7993,2376,5617
10009790,2025SP,5367,7384,-2017
10009791,2025FA,11224,1279,9945
10009792,2025FA,5589,2762,2827
10009793,2025FA,4688,2832,1856
10009794,2025FA,5824,2573,3251
10009795,2025FA,4818,1989,2829
10009796,2025FA,4914,3295,1619
10009797,2025FA,4934,5455,-521
10009797,2025SP,4103,3060,1043
10009798,2025FA,5202,4466,736
10009798,2025SP,3529,2930,599
10009799,2025FA,11168,1302,9866
10009800,2025FA,8149,7101,1048
10009801,2025FA,5045,1715,3330
10009802,2025FA,4725,2364,2361
10009802,2025SP,3742,3968,-226
10009803,2025FA,8661,1693,6968
10009804,2025FA,5964,3595,2369
10009804,2025SP,4166,1988,2178
10009805,2025FA,11285,1749,9536
10009806,2025FA,5050,4474,576
10009807,2025FA,8682,3402,5280
10009808,2025FA,4917,4381,536
10009808,2025SP,4658,1047,3611
10009809,2025FA,8089,2242,5847
10009810,2025FA,5745,3956,1789
10009810,2025SP,5359,1074,4285
10009811,2025FA,4463,2402,2061
10009812,2025FA,4744,2918,1826
10009813,2025FA,6146,7367,-1221
10009814,2025FA,9338,3371,5967
10009815,2025FA,5915,5062,853
10009816,2025FA,5453,3845,1608
10009816,2025SP,9233,3103,6130
10009817,2025FA,6465,2324,4141
10009817,2025SP,4486,3700,786
10009818,2025FA,4856,6075,-1219
10009818,2025SP,5156,3775,1381
10009819,2025FA,4496,5142,-646
10009820,2025FA,4668,7529,-2861
10009821,2025FA,6243,759,5484
10009821,2025SP,4894,1370,3524
10009822,2025FA,7906,2630,5276
10009822,2025SP,8595,2804,5791
10009823,2025FA,10702,6061,4641
10009824,2025FA,4377,1425,2952
10009825,2025FA,9384,4960,4424
10009826,2025FA,5173,2886,2287
10009826,2025SP,3289,4167,-878
10009827,2025FA,4764,2920,1844
10009828,2025FA,5180,452,4728
10009828,2025SP,4561,1885,2676
10009829,2025FA,5258,235,5023
10009830,2025FA,8844,4898,3946
10009830,2025SP,4143,2971,1172
10009831,2025FA,4847,3224,1623
10009831,2025SP,9408,4481,4927
10009832,2025FA,8173,5323,2850
10009833,2025FA,5216,3722,1494
10009834,2025FA,10603,3407,7196
10009834,2025SP,3978,4728,-750
10009835,2025FA,8615,4651,3964
10009835,2025SP,7465,4481,2984
10009836,2025FA,10674,1120,9554
10009837,2025FA,4308,3367,941
10009838,2025FA,5145,2862,2283
10009839,2025FA,5083,4122,961
10009839,2025SP,3294,4315,-1021
10009840,2025FA,4715,3953,762
10009841,2025FA,8157,1850,6307
10009841,2025SP,7929,5600,2329
10009842,2025FA,4861,3311,1550
10009843,2025FA,5158,1071,4087
10009843,2025SP,7448,3223,4225
10009844,2025FA,4907,4705,202
10009845,2025FA,4746,905,3841
10009846,2025FA,4839,2423,2416
10009847,2025FA,4924,5651,-727
10009847,2025SP,4457,3850,607
10009848,2025FA,4894,2282,2612
10009848,2025SP,4725,5953,-1228
10009849,2025FA,4651,6122,-1471
10009849,2025SP,9450,2634,6816
10009850,2025FA,5853,1867,3986
10009851,2025FA,4778,2262,2516
10009851,2025SP,5110,3811,1299
10009852,2025FA,4509,5167,-658
10009852,2025SP,3254,5155,-1901
10009853,2025FA,4375,4073,302
10009854,2025FA,9870,5245,4625
10009855,2025FA,10610,3042,7568
10009855,2025SP,8675,6123,2552
10009856,2025FA,4373,1557,2816
10009856,2025SP,4600,2277,2323
10009857,2025FA,9271,3124,6147
10009857,2025SP,5960,4250,1710
10009858,2025FA,4896,1045,3851
10009859,2025FA,6691,5203,1488
10009859,2025SP,3524,2518,1006
10009860,2025FA,11351,7413,3938
10009861,2025FA,6101,4016,2085
10009862,2025FA,10549,5266,5283
10009862,2025SP,4885,2021,2864
10009863,2025FA,7903,1511,6392
10009863,2025SP,5133,1386,3747
10009864,2025FA,9245,1011,8234
10009865,2025FA,6085,1907,4178
10009866,2025FA,4411,2291,2120
10009867,2025FA,5080,3711,1369
10009868,2025FA,10694,1090,9604
10009869,2025FA,4584,1629,2955
10009869,2025SP,6739,4981,1758
10009870,2025FA,5043,1816,3227
10009871,2025FA,11232,2415,8817
10009872,2025FA,4757,2268,2489
10009873,2025FA,6129,4019,2110
10009874,2025FA,5234,6457,-1223
10009874,2025SP,7544,4878,2666
10009875,2025FA,4325,5852,-1527
10009875,2025SP,4518,4600,-82
10009876,2025FA,5175,3662,1513
10009877,2025FA,5820,3728,2092
10009878,2025FA,5287,3601,1686
10009878,2025SP,3422,2825,597
10009879,2025FA,6652,1768,4884
10009880,2025FA,5278,5205,73
10009881,2025FA,4865,2622,2243
10009882,2025FA,4881,6123,-1242
10009883,2025FA,11156,3922,7234
10009884,2025FA,4949,359,4590
10009885,2025FA,4881,2341,2540
10009886,2025FA,8627,1318,7309
10009887,2025FA,5121,1909,3212
10009888,2025FA,4804,5750,-946
10009889,2025FA,4702,2738,1964
10009890,2025FA,10585,3935,6650
10009891,2025FA,4790,6582,-1792
10009892,2025FA,4595,5882,-1287
10009892,2025SP,8556,2578,5978
10009893,2025FA,6096,2227,3869
10009893,2025SP,3480,5781,-2301
10009894,2025FA,6293,1937,4356
10009895,2025FA,4927,2251,2676
10009895,2025SP,3743,3986,-243
10009896,2025FA,10059,4024,6035
10009897,2025FA,6188,4370,1818
10009897,2025SP,3712,256,3456
10009898,2025FA,9302,1739,7563
10009899,2025FA,5814,6839,-1025
10009900,2025FA,9972,2853,7119
10009901,2025FA,5300,1136,4164
10009902,2025FA,5815,4506,1309
10009902,2025SP,6614,1070,5544
10009903,2025FA,4555,3522,1033
10009903,2025SP,6755,3383,3372
10009904,2025FA,11316,2656,8660
10009904,2025SP,6710,4064,2646
10009905,2025FA,5168,4564,604
10009905,2025SP,3609,5338,-1729
10009906,2025FA,4707,3554,1153
10009907,2025FA,4842,2752,2090
10009907,2025SP,3775,3746,29
10009908,2025FA,9344,3597,5747
10009908,2025SP,4795,2998,1797
10009909,2025FA,4928,4305,623
10009909,2025SP,6715,5002,1713
10009910,2025FA,4887,1817,3070
10009910,2025SP,9234,5942,3292
10009911,2025FA,4762,4455,307
10009911,2025SP,3289,3332,-43
10009912,2025FA,10003,3512,6491
10009912,2025SP,3387,3697,-310
10009913,2025FA,4481,681,3800
10009914,2025FA,4453,2260,2193
10009914,2025SP,5275,1855,3420
10009915,2025FA,10124,950,9174
10009915,2025SP,5532,5099,433
10009916,2025FA,4808,3567,1241
10009917,2025FA,5103,3484,1619
10009917,2025SP,4122,3513,609
10009918,2025FA,4430,940,3490
10009918,2025SP,3254,5039,-1785
10009919,2025FA,6168,5250,918
10009920,2025FA,6073,1863,4210
10009920,2025SP,4360,1462,2898
10009921,2025FA,4763,1664,3099
10009922,2025FA,8738,774,7964
10009923,2025FA,8777,4348,4429
10009924,2025FA,8789,6080,2709
10009924,2025SP,8114,2751,5363
10009925,2025FA,4829,5009,-180
10009925,2025SP,4588,6177,-1589
10009926,2025FA,4928,5485,-557
10009926,2025SP,6849,4794,2055
10009927,2025FA,4831,5314,-483
10009927,2025SP,9300,2845,6455
10009928,2025FA,8626,4241,4385
10009929,2025FA,11391,816,10575
10009930,2025FA,4650,3935,715
10009931,2025FA,4809,3953,856
10009932,2025FA,5871,3699,2172
10009932,2025SP,3718,2247,1471
10009933,2025FA,5856,4781,1075
10009933,2025SP,3778,964,2814
10009934,2025FA,8772,4908,3864
10009935,2025FA,5454,3964,1490
10009935,2025SP,5013,6078,-1065
10009936,2025FA,5732,4397,1335
10009937,2025FA,5579,809,4770
10009938,2025FA,5233,1405,3828
10009938,2025SP,8739,236,8503
10009939,2025FA,4670,3571,1099
10009940,2025FA,4512,3399,1113
10009940,2025SP,8051,811,7240
10009941,2025FA,4730,905,3825
10009942,2025FA,8606,1692,6914
10009942,2025SP,9887,1893,7994
10009943,2025FA,8639,5138,3501
10009943,2025SP,5202,1383,3819
10009944,2025FA,6539,1753,4786
10009945,2025FA,8200,6195,2005
10009945,2025SP,4750,3805,945
10009946,2025FA,9211,1688,7523
10009946,2025SP,3404,1348,2056
10009947,2025FA,8580,5276,3304
10009947,2025SP,8722,916,7806
10009948,2025FA,8187,3458,4729
10009949,2025FA,6474,5030,1444
10009950,2025FA,4944,5867,-923
10009951,2025FA,7978,2238,5740
10009952,2025FA,4819,3937,882
10009952,2025SP,4104,533,3571
10009953,2025FA,5836,1899,3937
10009953,2025SP,8768,5358,3410
10009954,2025FA,5013,4910,103
10009955,2025FA,4417,2381,2036
10009955,2025SP,5017,1403,3614
10009956,2025FA,10556,2754,7802
10009957,2025FA,4701,5552,-851
10009958,2025FA,4655,2052,2603
10009959,2025FA,4551,2065,2486
10009960,2025FA,5983,5565,418
10009961,2025FA,4892,2972,1920
10009962,2025FA,4303,1024,3279
10009963,2025FA,4751,1880,2871
10009964,2025FA,9461,5329,4132
10009965,2025FA,5093,2356,2737
10009965,2025SP,3722,739,2983
10009966,2025FA,4426,1881,2545
10009966,2025SP,4702,4643,59
10009967,2025FA,11381,1572,9809
10009967,2025SP,4868,1923,2945
10009968,2025FA,4677,5610,-933
10009969,2025FA,6531,2187,4344
10009970,2025FA,9420,2790,6630
10009970,2025SP,4906,798,4108
10009971,2025FA,10707,3266,7441
10009972,2025FA,9968,2728,7240
10009972,2025SP,6112,1737,4375
10009973,2025FA,5760,5972,-212
10009974,2025FA,4512,1752,2760
10009975,2025FA,4822,1250,3572
10009976,2025FA,10683,6430,4253
10009976,2025SP,5111,4640,471
10009977,2025FA,4664,6699,-2035
10009978,2025FA,4492,6033,-1541
10009979,2025FA,8706,633,8073
10009980,2025FA,4729,1061,3668
10009981,2025FA,5062,3222,1840
10009982,2025FA,5788,877,4911
10009983,2025FA,5783,6664,-881
10009984,2025FA,6483,1814,4669
10009985,2025FA,12501,2648,9853
10009986,2025FA,4864,2064,2800
10009987,2025FA,8744,2892,5852
10009988,2025FA,4747,1971,2776
10009989,2025FA,6237,1134,5103
10009990,2025FA,11363,1462,9901
10009991,2025FA,8740,1125,7615
10009992,2025FA,4857,2392,2465
10009992,2025SP,5570,2045,3525
10009993,2025FA,5555,4273,1282
10009993,2025SP,4197,6300,-2103
10009994,2025FA,5036,573,4463
10009995,2025FA,8830,1378,7452
10009995,2025SP,6178,1971,4207
10009996,2025FA,4444,4829,-385
10009996,2025SP,3839,5880,-2041
