note_id,student_id,advisor_id,note_dt,category,risk_flag
NOTE0005324,10009097,ADV047,2025-10-26,Financial,1
NOTE0005325,10009102,ADV037,2025-09-26,Wellness,0
NOTE0005326,10009106,ADV036,2025-09-10,Financial,1
NOTE0005327,10009106,ADV046,2025-02-18,Academic,1
NOTE0005328,10009106,ADV017,2025-02-18,Financial,1
NOTE0005329,10009109,ADV017,2025-02-21,Financial,0
NOTE0005330,10009111,ADV014,2025-03-05,Financial,0
NOTE0005331,10009111,ADV039,2025-10-08,Wellness,0
NOTE0005332,10009112,ADV036,2025-10-28,Financial,0
NOTE0005333,10009114,ADV024,2025-10-02,Wellness,1
NOTE0005334,10009116,ADV002,2025-09-13,Wellness,1
NOTE0005335,10009117,ADV025,2025-02-21,Academic,1
NOTE0005336,10009117,ADV047,2025-10-01,Career,1
NOTE0005337,10009118,ADV040,2025-09-02,Financial,0
NOTE0005338,10009123,ADV018,2025-03-23,Financial,0
NOTE0005339,10009124,ADV033,2025-09-23,Wellness,1
NOTE0005340,10009127,ADV036,2025-10-20,Wellness,0
NOTE0005341,10009132,ADV044,2025-03-27,Academic,1
NOTE0005342,10009132,ADV040,2025-09-18,Financial,1
NOTE0005343,10009132,ADV027,2025-10-06,Wellness,1
NOTE0005344,10009135,ADV021,2025-10-10,Career,0
NOTE0005345,10009135,ADV031,2025-02-14,Career,0
NOTE0005346,10009137,ADV043,2025-10-05,Wellness,0
NOTE0005347,10009137,ADV049,2025-02-21,Career,1
NOTE0005348,10009138,ADV043,2025-03-10,Academic,0
NOTE0005349,10009144,ADV038,2025-02-28,Career,1
NOTE0005350,10009145,ADV008,2025-10-10,Wellness,0
NOTE0005351,10009145,ADV015,2025-10-11,Academic,0
NOTE0005352,10009147,ADV006,2025-02-19,Career,0
NOTE0005353,10009149,ADV025,2025-02-05,Academic,1
NOTE0005354,10009150,ADV032,2025-02-14,Financial,0
NOTE0005355,10009150,ADV029,2025-10-08,Career,1
NOTE0005356,10009151,ADV038,2025-03-26,Wellness,0
NOTE0005357,10009152,ADV009,2025-03-25,Wellness,0
NOTE0005358,10009153,ADV036,2025-10-04,Wellness,0
NOTE0005359,10009155,ADV041,2025-03-05,Academic,0
NOTE0005360,10009157,ADV014,2025-03-24,Academic,0
NOTE0005361,10009163,ADV009,2025-09-05,Wellness,1
NOTE0005362,10009167,ADV043,2025-02-28,Academic,1
NOTE0005363,10009167,ADV031,2025-10-13,Career,0
NOTE0005364,10009167,ADV035,2025-02-09,Academic,0
NOTE0005365,10009169,ADV007,2025-10-06,Wellness,0
NOTE0005366,10009169,ADV007,2025-02-07,Financial,1
NOTE0005367,10009170,ADV013,2025-03-07,Career,0
NOTE0005368,10009171,ADV011,2025-09-25,Academic,1
NOTE0005369,10009171,ADV048,2025-03-02,Financial,1
NOTE0005370,10009173,ADV031,2025-10-06,Career,0
NOTE0005371,10009175,ADV016,2025-10-10,Financial,0
NOTE0005372,10009176,ADV016,2025-10-07,Wellness,0
NOTE0005373,10009178,ADV020,2025-10-24,Wellness,0
NOTE0005374,10009183,ADV026,2025-09-12,Academic,1
NOTE0005375,10009190,ADV001,2025-03-16,Academic,1
NOTE0005376,10009191,ADV043,2025-03-11,Financial,1
NOTE0005377,10009191,ADV003,2025-03-20,Wellness,0
NOTE0005378,10009193,ADV014,2025-09-22,Financial,1
NOTE0005379,10009195,ADV025,2025-10-28,Academic,0
NOTE0005380,10009196,ADV048,2025-09-25,Financial,0
NOTE0005381,10009197,ADV036,2025-03-27,Academic,0
NOTE0005382,10009198,ADV017,2025-03-28,Career,0
NOTE0005383,10009198,ADV048,2025-02-20,Career,0
NOTE0005384,10009203,ADV048,2025-03-20,Academic,0
NOTE0005385,10009204,ADV003,2025-03-17,Academic,0
NOTE0005386,10009204,ADV039,2025-03-28,Career,0
NOTE0005387,10009204,ADV016,2025-03-25,Wellness,1
NOTE0005388,10009205,ADV017,2025-10-23,Career,1
NOTE0005389,10009210,ADV049,2025-09-24,Career,0
NOTE0005390,10009211,ADV043,2025-10-05,Academic,1
NOTE0005391,10009212,ADV048,2025-02-15,Wellness,1
NOTE0005392,10009214,ADV048,2025-10-06,Wellness,0
NOTE0005393,10009215,ADV040,2025-10-22,Financial,1
NOTE0005394,10009215,ADV011,2025-09-26,Academic,0
NOTE0005395,10009215,ADV006,2025-02-17,Academic,0
NOTE0005396,10009216,ADV036,2025-09-02,Wellness,1
NOTE0005397,10009218,ADV030,2025-03-21,Wellness,0
NOTE0005398,10009219,ADV001,2025-10-07,Career,1
NOTE0005399,10009220,ADV038,2025-09-12,Career,0
NOTE0005400,10009222,ADV003,2025-03-09,Career,0
NOTE0005401,10009223,ADV005,2025-02-26,Career,0
NOTE0005402,10009224,ADV039,2025-02-22,Career,0
NOTE0005403,10009230,ADV002,2025-09-05,Financial,0
NOTE0005404,10009230,ADV005,2025-10-23,Financial,0
NOTE0005405,10009230,ADV005,2025-10-06,Academic,1
NOTE0005406,10009243,ADV039,2025-09-21,Career,0
NOTE0005407,10009248,ADV043,2025-02-23,Academic,0
NOTE0005408,10009248,ADV044,2025-03-09,Career,0
NOTE0005409,10009252,ADV012,2025-02-20,Financial,1
NOTE0005410,10009252,ADV006,2025-10-13,Financial,0
NOTE0005411,10009252,ADV046,2025-10-16,Financial,1
NOTE0005412,10009253,ADV042,2025-09-13,Financial,1
NOTE0005413,10009255,ADV014,2025-09-17,Wellness,0
NOTE0005414,10009256,ADV001,2025-10-27,Financial,0
NOTE0005415,10009258,ADV040,2025-10-28,Career,0
NOTE0005416,10009263,ADV012,2025-03-11,Wellness,0
NOTE0005417,10009264,ADV025,2025-10-01,Wellness,0
NOTE0005418,10009267,ADV004,2025-10-11,Career,0
NOTE0005419,10009267,ADV022,2025-02-02,Wellness,1
NOTE0005420,10009269,ADV050,2025-02-13,Wellness,0
NOTE0005421,10009269,ADV033,2025-02-04,Financial,1
NOTE0005422,10009273,ADV013,2025-10-10,Career,1
NOTE0005423,10009277,ADV017,2025-03-27,Wellness,0
NOTE0005424,10009279,ADV029,2025-02-09,Financial,0
NOTE0005425,10009282,ADV035,2025-03-25,Career,1
NOTE0005426,10009282,ADV044,2025-02-01,Financial,1
NOTE0005427,10009286,ADV004,2025-09-26,Wellness,0
NOTE0005428,10009286,ADV005,2025-10-09,Financial,0
NOTE0005429,10009287,ADV038,2025-10-16,Financial,0
NOTE0005430,10009289,ADV021,2025-09-27,Career,0
NOTE0005431,10009291,ADV004,2025-09-04,Wellness,0
NOTE0005432,10009294,ADV002,2025-10-20,Academic,0
NOTE0005433,10009295,ADV018,2025-03-12,Career,0
NOTE0005434,10009298,ADV049,2025-10-01,Financial,1
NOTE0005435,10009298,ADV012,2025-09-27,Financial,0
NOTE0005436,10009298,ADV041,2025-09-26,Career,0
NOTE0005437,10009300,ADV006,2025-02-25,Financial,0
NOTE0005438,10009302,ADV015,2025-09-12,Wellness,0
NOTE0005439,10009303,ADV048,2025-09-16,Financial,1
NOTE0005440,10009307,ADV032,2025-09-28,Wellness,0
NOTE0005441,10009307,ADV023,2025-10-24,Academic,1
NOTE0005442,10009309,ADV039,2025-02-26,Wellness,0
NOTE0005443,10009310,ADV047,2025-10-19,Academic,0
NOTE0005444,10009310,ADV044,2025-03-28,Academic,0
NOTE0005445,10009311,ADV003,2025-10-12,Financial,0
NOTE0005446,10009312,ADV047,2025-09-14,Financial,0
NOTE0005447,10009316,ADV035,2025-09-14,Financial,0
NOTE0005448,10009321,ADV047,2025-09-10,Wellness,1
NOTE0005449,10009331,ADV020,2025-09-08,Academic,0
NOTE0005450,10009332,ADV010,2025-10-28,Academic,0
NOTE0005451,10009332,ADV008,2025-09-15,Financial,1
NOTE0005452,10009334,ADV001,2025-10-08,Academic,0
NOTE0005453,10009334,ADV039,2025-09-28,Academic,0
NOTE0005454,10009336,ADV038,2025-10-06,Financial,0
NOTE0005455,10009337,ADV017,2025-10-23,Wellness,0
NOTE0005456,10009337,ADV017,2025-02-13,Wellness,0
NOTE0005457,10009338,ADV039,2025-02-25,Wellness,1
NOTE0005458,10009339,ADV010,2025-02-20,Career,1
NOTE0005459,10009340,ADV020,2025-10-09,Career,1
NOTE0005460,10009345,ADV048,2025-03-02,Academic,0
NOTE0005461,10009346,ADV031,2025-03-25,Wellness,0
NOTE0005462,10009347,ADV032,2025-03-13,Wellness,1
NOTE0005463,10009347,ADV049,2025-02-14,Wellness,1
NOTE0005464,10009349,ADV045,2025-09-05,Financial,0
NOTE0005465,10009350,ADV029,2025-02-19,Financial,0
NOTE0005466,10009350,ADV029,2025-09-05,Career,0
NOTE0005467,10009351,ADV041,2025-10-12,Career,0
NOTE0005468,10009354,ADV011,2025-03-15,Academic,0
NOTE0005469,10009357,ADV040,2025-02-21,Academic,0
NOTE0005470,10009362,ADV039,2025-03-03,Academic,0
NOTE0005471,10009362,ADV021,2025-09-05,Wellness,0
NOTE0005472,10009362,ADV047,2025-09-21,Financial,0
NOTE0005473,10009366,ADV006,2025-02-16,Academic,1
NOTE0005474,10009374,ADV019,2025-09-14,Career,0
NOTE0005475,10009381,ADV028,2025-10-10,Career,0
NOTE0005476,10009382,ADV049,2025-02-20,Career,1
NOTE0005477,10009385,ADV037,2025-09-23,Career,0
NOTE0005478,10009386,ADV039,2025-03-15,Career,1
NOTE0005479,10009387,ADV021,2025-03-04,Career,1
NOTE0005480,10009395,ADV032,2025-03-28,Career,1
NOTE0005481,10009396,ADV017,2025-09-07,Wellness,0
NOTE0005482,10009396,ADV048,2025-09-03,Wellness,0
NOTE0005483,10009396,ADV009,2025-03-18,Academic,1
NOTE0005484,10009398,ADV018,2025-10-28,Wellness,1
NOTE0005485,10009400,ADV004,2025-09-06,Academic,0
NOTE0005486,10009401,ADV001,2025-03-22,Financial,0
NOTE0005487,10009402,ADV004,2025-09-18,Career,0
NOTE0005488,10009403,ADV041,2025-09-25,Financial,0
NOTE0005489,10009405,ADV011,2025-09-16,Academic,0
NOTE0005490,10009407,ADV026,2025-03-17,Wellness,1
NOTE0005491,10009410,ADV007,2025-09-07,Academic,1
NOTE0005492,10009412,ADV018,2025-09-03,Wellness,0
NOTE0005493,10009417,ADV009,2025-03-28,Academic,1
NOTE0005494,10009420,ADV049,2025-03-15,Academic,0
NOTE0005495,10009420,ADV008,2025-10-26,Career,0
NOTE0005496,10009420,ADV025,2025-10-21,Financial,0
NOTE0005497,10009423,ADV006,2025-03-07,Financial,1
NOTE0005498,10009424,ADV042,2025-02-20,Financial,0
NOTE0005499,10009424,ADV002,2025-09-22,Career,0
NOTE0005500,10009430,ADV002,2025-03-14,Financial,0
NOTE0005501,10009433,ADV048,2025-09-08,Career,0
NOTE0005502,10009434,ADV035,2025-03-07,Academic,0
NOTE0005503,10009434,ADV003,2025-02-26,Career,0
NOTE0005504,10009435,ADV042,2025-09-22,Financial,0
NOTE0005505,10009435,ADV032,2025-10-28,Wellness,1
NOTE0005506,10009435,ADV023,2025-09-18,Financial,0
NOTE0005507,10009436,ADV045,2025-03-15,Wellness,0
NOTE0005508,10009438,ADV002,2025-03-08,Career,0
NOTE0005509,10009440,ADV003,2025-09-16,Academic,1
NOTE0005510,10009441,ADV023,2025-03-24,Career,0
NOTE0005511,10009441,ADV023,2025-10-28,Academic,1
NOTE0005512,10009443,ADV028,2025-03-16,Academic,0
NOTE0005513,10009444,ADV001,2025-02-10,Academic,1
NOTE0005514,10009446,ADV036,2025-09-07,Academic,1
NOTE0005515,10009448,ADV029,2025-02-14,Academic,0
NOTE0005516,10009449,ADV042,2025-02-06,Financial,1
NOTE0005517,10009450,ADV038,2025-10-25,Career,0
NOTE0005518,10009455,ADV043,2025-02-21,Academic,0
NOTE0005519,10009455,ADV034,2025-02-10,Financial,1
NOTE0005520,10009465,ADV014,2025-09-19,Academic,0
NOTE0005521,10009465,ADV004,2025-10-03,Academic,1
NOTE0005522,10009468,ADV031,2025-10-09,Career,0
NOTE0005523,10009470,ADV023,2025-10-15,Financial,0
NOTE0005524,10009470,ADV026,2025-09-22,Financial,0
NOTE0005525,10009471,ADV039,2025-03-17,Wellness,1
NOTE0005526,10009472,ADV035,2025-10-18,Career,0
NOTE0005527,10009473,ADV035,2025-03-12,Academic,0
NOTE0005528,10009473,ADV021,2025-10-02,Financial,0
NOTE0005529,10009474,ADV016,2025-10-22,Academic,1
NOTE0005530,10009474,ADV027,2025-02-21,Career,0
NOTE0005531,10009474,ADV008,2025-03-13,Career,0
NOTE0005532,10009479,ADV041,2025-02-16,Wellness,0
NOTE0005533,10009479,ADV019,2025-02-14,Career,1
NOTE0005534,10009479,ADV048,2025-03-14,Academic,1
NOTE0005535,10009485,ADV040,2025-03-15,Academic,0
NOTE0005536,10009485,ADV035,2025-02-21,Financial,0
NOTE0005537,10009486,ADV049,2025-10-22,Financial,0
NOTE0005538,10009487,ADV030,2025-09-13,Financial,0
NOTE0005539,10009493,ADV047,2025-02-06,Career,0
NOTE0005540,10009493,ADV031,2025-10-24,Academic,0
NOTE0005541,10009494,ADV020,2025-09-02,Career,0
NOTE0005542,10009495,ADV019,2025-10-23,Career,0
NOTE0005543,10009495,ADV035,2025-03-10,Financial,0
NOTE0005544,10009495,ADV019,2025-09-27,Academic,1
NOTE0005545,10009497,ADV043,2025-10-19,Financial,0
NOTE0005546,10009499,ADV043,2025-09-28,Financial,0
NOTE0005547,10009500,ADV045,2025-03-22,Wellness,0
NOTE0005548,10009500,ADV019,2025-09-15,Academic,0
NOTE0005549,10009501,ADV034,2025-09-23,Financial,1
NOTE0005550,10009506,ADV012,2025-10-19,Wellness,0
NOTE0005551,10009506,ADV041,2025-02-06,Wellness,1
NOTE0005552,10009507,ADV043,2025-10-20,Career,1
NOTE0005553,10009509,ADV001,2025-10-25,Financial,1
NOTE0005554,10009509,ADV044,2025-02-23,Academic,0
NOTE0005555,10009509,ADV016,2025-09-23,Wellness,1
NOTE0005556,10009510,ADV041,2025-02-27,Wellness,0
NOTE0005557,10009513,ADV005,2025-09-07,Academic,1
NOTE0005558,10009515,ADV008,2025-02-24,Financial,0
NOTE0005559,10009519,ADV030,2025-02-08,Financial,1
NOTE0005560,10009522,ADV033,2025-02-02,Academic,0
NOTE0005561,10009523,ADV042,2025-03-25,Career,1
NOTE0005562,10009524,ADV038,2025-09-25,Wellness,1
NOTE0005563,10009530,ADV041,2025-10-09,Wellness,0
NOTE0005564,10009532,ADV023,2025-09-16,Wellness,0
NOTE0005565,10009535,ADV043,2025-10-27,Financial,0
NOTE0005566,10009537,ADV041,2025-10-21,Financial,1
NOTE0005567,10009538,ADV020,2025-02-14,Wellness,1
NOTE0005568,10009539,ADV024,2025-09-06,Financial,0
NOTE0005569,10009539,ADV041,2025-09-08,Wellness,0
NOTE0005570,10009542,ADV005,2025-10-17,Wellness,0
NOTE0005571,10009548,ADV033,2025-09-02,Career,1
NOTE0005572,10009549,ADV049,2025-03-13,Academic,1
NOTE0005573,10009549,ADV014,2025-03-21,Academic,1
NOTE0005574,10009549,ADV038,2025-02-16,Wellness,1
NOTE0005575,10009552,ADV013,2025-10-26,Financial,0
NOTE0005576,10009553,ADV028,2025-02-25,Financial,0
NOTE0005577,10009555,ADV050,2025-03-17,Career,1
NOTE0005578,10009556,ADV050,2025-09-13,Career,1
NOTE0005579,10009557,ADV012,2025-03-25,Career,0
NOTE0005580,10009561,ADV001,2025-09-16,Career,1
NOTE0005581,10009562,ADV043,2025-09-05,Wellness,1
NOTE0005582,10009566,ADV043,2025-10-28,Academic,0
NOTE0005583,10009566,ADV004,2025-09-14,Wellness,0
NOTE0005584,10009567,ADV017,2025-09-26,Career,0
NOTE0005585,10009570,ADV004,2025-02-18,Financial,0
NOTE0005586,10009571,ADV028,2025-10-21,Wellness,0
NOTE0005587,10009571,ADV037,2025-10-03,Financial,1
NOTE0005588,10009571,ADV040,2025-03-05,Career,0
NOTE0005589,10009573,ADV018,2025-03-08,Financial,0
NOTE0005590,10009575,ADV040,2025-10-05,Financial,1
NOTE0005591,10009576,ADV008,2025-10-09,Financial,1
NOTE0005592,10009577,ADV031,2025-09-17,Academic,1
NOTE0005593,10009577,ADV040,2025-02-15,Academic,0
NOTE0005594,10009579,ADV045,2025-02-01,Academic,0
NOTE0005595,10009579,ADV006,2025-09-01,Academic,0
NOTE0005596,10009581,ADV003,2025-10-28,Wellness,1
NOTE0005597,10009582,ADV048,2025-02-15,Wellness,1
NOTE0005598,10009586,ADV033,2025-10-16,Financial,0
NOTE0005599,10009587,ADV025,2025-03-26,Career,1
NOTE0005600,10009587,ADV048,2025-09-12,Career,0
NOTE0005601,10009588,ADV026,2025-02-25,Academic,1
NOTE0005602,10009588,ADV032,2025-09-14,Career,0
NOTE0005603,10009591,ADV005,2025-03-14,Academic,0
NOTE0005604,10009592,ADV006,2025-10-09,Wellness,0
NOTE0005605,10009592,ADV048,2025-03-28,Academic,0
NOTE0005606,10009594,ADV031,2025-10-23,Financial,0
NOTE0005607,10009595,ADV020,2025-03-24,Financial,0
NOTE0005608,10009595,ADV013,2025-02-14,Wellness,0
NOTE0005609,10009595,ADV047,2025-10-17,Wellness,1
NOTE0005610,10009597,ADV003,2025-10-10,Career,1
NOTE0005611,10009597,ADV050,2025-10-20,Wellness,1
NOTE0005612,10009598,ADV033,2025-09-20,Financial,0
NOTE0005613,10009599,ADV025,2025-10-10,Academic,1
NOTE0005614,10009602,ADV045,2025-02-07,Financial,0
NOTE0005615,10009602,ADV011,2025-02-15,Financial,1
NOTE0005616,10009602,ADV012,2025-10-12,Academic,0
NOTE0005617,10009603,ADV024,2025-10-02,Academic,1
NOTE0005618,10009605,ADV022,2025-10-10,Academic,1
NOTE0005619,10009606,ADV050,2025-09-19,Financial,1
NOTE0005620,10009612,ADV011,2025-10-05,Wellness,0
NOTE0005621,10009613,ADV007,2025-02-16,Wellness,1
NOTE0005622,10009615,ADV027,2025-09-10,Career,0
NOTE0005623,10009616,ADV035,2025-02-12,Academic,0
NOTE0005624,10009617,ADV002,2025-09-28,Financial,0
NOTE0005625,10009620,ADV008,2025-02-20,Academic,0
NOTE0005626,10009620,ADV010,2025-02-07,Career,0
NOTE0005627,10009621,ADV041,2025-10-14,Career,0
NOTE0005628,10009622,ADV024,2025-03-18,Academic,0
NOTE0005629,10009623,ADV029,2025-03-03,Academic,0
NOTE0005630,10009625,ADV025,2025-10-24,Wellness,1
NOTE0005631,10009625,ADV034,2025-02-22,Academic,0
NOTE0005632,10009627,ADV027,2025-10-07,Financial,0
NOTE0005633,10009629,ADV001,2025-10-04,Academic,0
NOTE0005634,10009631,ADV041,2025-10-24,Academic,0
NOTE0005635,10009631,ADV023,2025-10-04,Academic,0
NOTE0005636,10009633,ADV043,2025-09-26,Financial,1
NOTE0005637,10009644,ADV011,2025-03-19,Career,0
NOTE0005638,10009647,ADV036,2025-09-27,Career,1
NOTE0005639,10009648,ADV047,2025-03-23,Financial,1
NOTE0005640,10009649,ADV029,2025-03-26,Wellness,0
NOTE0005641,10009651,ADV026,2025-03-16,Career,1
NOTE0005642,10009654,ADV049,2025-02-21,Financial,1
NOTE0005643,10009657,ADV006,2025-03-16,Career,0
NOTE0005644,10009657,ADV046,2025-10-12,Financial,1
NOTE0005645,10009659,ADV026,2025-02-19,Academic,0
NOTE0005646,10009659,ADV050,2025-10-16,Career,1
NOTE0005647,10009661,ADV048,2025-09-26,Financial,1
NOTE0005648,10009664,ADV011,2025-02-06,Career,0
NOTE0005649,10009665,ADV003,2025-10-18,Wellness,0
NOTE0005650,10009666,ADV026,2025-10-04,Academic,0
NOTE0005651,10009667,ADV026,2025-02-20,Financial,0
NOTE0005652,10009675,ADV050,2025-10-14,Career,0
NOTE0005653,10009678,ADV045,2025-09-07,Career,1
NOTE0005654,10009678,ADV001,2025-10-12,Career,0
NOTE0005655,10009679,ADV024,2025-02-13,Wellness,0
NOTE0005656,10009680,ADV017,2025-03-14,Academic,0
NOTE0005657,10009680,ADV015,2025-09-04,Academic,0
NOTE0005658,10009680,ADV016,2025-09-20,Career,0
NOTE0005659,10009682,ADV027,2025-03-06,Career,0
NOTE0005660,10009682,ADV017,2025-02-28,Financial,1
NOTE0005661,10009682,ADV039,2025-10-24,Academic,1
NOTE0005662,10009684,ADV002,2025-09-21,Financial,1
NOTE0005663,10009685,ADV017,2025-10-19,Financial,0
NOTE0005664,10009688,ADV039,2025-03-16,Financial,0
NOTE0005665,10009690,ADV002,2025-02-12,Career,0
NOTE0005666,10009691,ADV039,2025-02-05,Career,0
NOTE0005667,10009693,ADV038,2025-10-08,Financial,1
NOTE0005668,10009695,ADV044,2025-10-28,Wellness,0
NOTE0005669,10009698,ADV028,2025-03-14,Financial,0
NOTE0005670,10009700,ADV040,2025-03-27,Financial,0
NOTE0005671,10009700,ADV005,2025-03-17,Academic,1
NOTE0005672,10009702,ADV049,2025-10-01,Financial,1
NOTE0005673,10009702,ADV016,2025-02-15,Career,0
NOTE0005674,10009709,ADV010,2025-02-17,Wellness,0
NOTE0005675,10009710,ADV029,2025-03-26,Financial,0
NOTE0005676,10009711,ADV044,2025-02-12,Career,0
NOTE0005677,10009715,ADV040,2025-10-28,Career,1
NOTE0005678,10009716,ADV043,2025-09-22,Financial,0
NOTE0005679,10009718,ADV043,2025-03-06,Career,0
NOTE0005680,10009719,ADV010,2025-10-13,Academic,1
NOTE0005681,10009725,ADV032,2025-02-17,Academic,1
NOTE0005682,10009726,ADV017,2025-09-28,Financial,0
NOTE0005683,10009727,ADV028,2025-03-16,Wellness,0
NOTE0005684,10009728,ADV048,2025-09-13,Financial,1
NOTE0005685,10009731,ADV008,2025-02-02,Financial,1
NOTE0005686,10009731,ADV041,2025-03-17,Wellness,0
NOTE0005687,10009731,ADV033,2025-02-06,Academic,1
NOTE0005688,10009735,ADV010,2025-02-05,Career,0
NOTE0005689,10009735,ADV041,2025-10-25,Wellness,0
NOTE0005690,10009737,ADV022,2025-02-23,Wellness,0
NOTE0005691,10009741,ADV010,2025-10-28,Academic,1
NOTE0005692,10009746,ADV035,2025-10-24,Career,0
NOTE0005693,10009749,ADV022,2025-10-14,Career,0
NOTE0005694,10009750,ADV011,2025-10-18,Wellness,0
NOTE0005695,10009751,ADV010,2025-09-05,Academic,0
NOTE0005696,10009752,ADV046,2025-09-11,Financial,1
NOTE0005697,10009754,ADV019,2025-10-26,Academic,0
NOTE0005698,10009755,ADV017,2025-09-08,Career,0
NOTE0005699,10009757,ADV013,2025-02-03,Career,0
NOTE0005700,10009758,ADV035,2025-02-14,Wellness,0
NOTE0005701,10009765,ADV027,2025-09-25,Academic,1
NOTE0005702,10009766,ADV017,2025-10-13,Wellness,1
NOTE0005703,10009766,ADV034,2025-10-01,Wellness,0
NOTE0005704,10009768,ADV018,2025-10-10,Academic,1
NOTE0005705,10009768,ADV030,2025-09-02,Academic,0
NOTE0005706,10009770,ADV036,2025-02-16,Career,0
NOTE0005707,10009771,ADV022,2025-02-06,Academic,1
NOTE0005708,10009771,ADV035,2025-09-25,Wellness,0
NOTE0005709,10009774,ADV001,2025-03-18,Wellness,0
NOTE0005710,10009776,ADV020,2025-09-17,Wellness,0
NOTE0005711,10009776,ADV009,2025-09-13,Wellness,1
NOTE0005712,10009776,ADV015,2025-09-03,Career,0
NOTE0005713,10009779,ADV036,2025-02-23,Financial,0
NOTE0005714,10009779,ADV001,2025-02-27,Wellness,1
NOTE0005715,10009781,ADV015,2025-02-08,Academic,0
NOTE0005716,10009781,ADV021,2025-02-19,Academic,0
NOTE0005717,10009782,ADV032,2025-09-14,Wellness,0
NOTE0005718,10009782,ADV044,2025-10-23,Financial,1
NOTE0005719,10009783,ADV047,2025-09-07,Wellness,0
NOTE0005720,10009788,ADV010,2025-09-19,Academic,0
NOTE0005721,10009790,ADV012,2025-10-17,Financial,0
NOTE0005722,10009791,ADV033,2025-10-17,Wellness,0
NOTE0005723,10009794,ADV012,2025-10-19,Wellness,0
NOTE0005724,10009795,ADV012,2025-02-12,Wellness,0
NOTE0005725,10009795,ADV037,2025-10-06,Wellness,0
NOTE0005726,10009796,ADV006,2025-10-21,Academic,0
NOTE0005727,10009797,ADV005,2025-02-03,Career,0
NOTE0005728,10009797,ADV001,2025-09-11,Career,1
NOTE0005729,10009798,ADV048,2025-03-28,Wellness,0
NOTE0005730,10009798,ADV017,2025-02-27,Financial,0
NOTE0005731,10009801,ADV037,2025-10-01,Wellness,0
NOTE0005732,10009804,ADV017,2025-10-10,Academic,0
NOTE0005733,10009804,ADV047,2025-02-27,Financial,0
NOTE0005734,10009807,ADV045,2025-02-03,Academic,0
NOTE0005735,10009808,ADV043,2025-10-15,Academic,1
NOTE0005736,10009809,ADV042,2025-09-02,Career,1
NOTE0005737,10009811,ADV020,2025-02-22,Career,0
NOTE0005738,10009812,ADV028,2025-09-03,Academic,0
NOTE0005739,10009813,ADV010,2025-03-18,Academic,0
NOTE0005740,10009815,ADV042,2025-03-25,Career,1
NOTE0005741,10009818,ADV026,2025-02-20,Career,0
NOTE0005742,10009822,ADV050,2025-10-24,Financial,0
NOTE0005743,10009823,ADV036,2025-03-04,Career,0
NOTE0005744,10009824,ADV019,2025-10-02,Wellness,0
NOTE0005745,10009824,ADV026,2025-10-28,Financial,1
NOTE0005746,10009829,ADV019,2025-09-14,Academic,0
NOTE0005747,10009835,ADV036,2025-09-08,Financial,0
NOTE0005748,10009836,ADV001,2025-02-28,Career,1
NOTE0005749,10009838,ADV021,2025-10-15,Financial,0
NOTE0005750,10009838,ADV004,2025-03-17,Academic,0
NOTE0005751,10009844,ADV026,2025-02-20,Career,0
NOTE0005752,10009848,ADV047,2025-10-09,Financial,0
NOTE0005753,10009849,ADV009,2025-03-03,Financial,0
NOTE0005754,10009851,ADV007,2025-09-02,Academic,1
NOTE0005755,10009852,ADV017,2025-09-10,Financial,0
NOTE0005756,10009859,ADV026,2025-09-14,Financial,0
NOTE0005757,10009861,ADV014,2025-03-13,Wellness,1
NOTE0005758,10009863,ADV005,2025-03-21,Academic,0
NOTE0005759,10009864,ADV009,2025-09-13,Wellness,0
NOTE0005760,10009865,ADV007,2025-03-12,Career,0
NOTE0005761,10009867,ADV012,2025-10-15,Wellness,0
NOTE0005762,10009868,ADV001,2025-10-24,Wellness,0
NOTE0005763,10009869,ADV050,2025-09-27,Wellness,1
NOTE0005764,10009871,ADV029,2025-03-09,Financial,0
NOTE0005765,10009872,ADV038,2025-03-13,Career,0
NOTE0005766,10009872,ADV002,2025-03-06,Financial,0
NOTE0005767,10009873,ADV030,2025-02-12,Career,0
NOTE0005768,10009873,ADV033,2025-02-20,Financial,0
NOTE0005769,10009875,ADV009,2025-09-23,Career,1
NOTE0005770,10009876,ADV043,2025-09-24,Career,0
NOTE0005771,10009879,ADV033,2025-03-21,Financial,0
NOTE0005772,10009879,ADV008,2025-10-18,Career,0
NOTE0005773,10009880,ADV013,2025-10-24,Career,0
NOTE0005774,10009883,ADV007,2025-03-25,Academic,0
NOTE0005775,10009884,ADV027,2025-09-23,Wellness,0
NOTE0005776,10009886,ADV033,2025-03-27,Wellness,0
NOTE0005777,10009887,ADV044,2025-03-01,Academic,1
NOTE0005778,10009888,ADV006,2025-02-19,Financial,0
NOTE0005779,10009890,ADV041,2025-02-25,Academic,0
NOTE0005780,10009894,ADV035,2025-03-22,Academic,1
NOTE0005781,10009894,ADV031,2025-03-22,Career,0
NOTE0005782,10009894,ADV007,2025-09-10,Academic,1
NOTE0005783,10009895,ADV026,2025-10-07,Wellness,1
NOTE0005784,10009896,ADV013,2025-03-17,Wellness,0
NOTE0005785,10009897,ADV035,2025-02-28,Wellness,0
NOTE0005786,10009898,ADV036,2025-02-14,Wellness,0
NOTE0005787,10009898,ADV030,2025-09-18,Academic,0
NOTE0005788,10009903,ADV011,2025-09-07,Career,1
